내용,대입연도,대학명,모집단위,전형명
Q : 심장충격기랑 카메라에는 안사용?,2021,DGIST,기초학부,일반 전형
Q : 인체 부착형 인장센서 설명,2021,DGIST,기초학부,일반 전형
Q : 양자역학 관심 계기,2021,DGIST,기초학부,일반 전형
Q : 양자암호통신 원리,2021,DGIST,기초학부,일반 전형
Q : 마지막 하고 싶은 말.,2021,DGIST,기초학부,일반 전형
Q : 확률밀도함수에 대해 설명했다고 생기부에 적혀있는데 확률밀도함수에 대해 확률변수의 개념과 함께 설 명해보세요.,2021,GIST,기초교육학부,학교장추천전형
Q : 적분가능성에 대해서 스스로 연구했다고 나오는데 이에 대해 설명해보세요.,2021,GIST,기초교육학부,학교장추천전형
Q : 적분불가능한 함수에 대해서도 알아보았나요?,2021,GIST,기초교육학부,학교장추천전형
Q : 진로 희망이 게임개발자라고 되어 있는데 게임개발자로서 겪을 수 있는 어려움과 이를 어떻게 극복할 건지 말해보세요.,2021,GIST,기초교육학부,학교장추천전형
Q : 게임개발과 관련해서 GIST에서 무엇을 할 것인지 말해보세요.,2021,GIST,기초교육학부,학교장추천전형
Q : 자기소개 준비해온 것 있으면 해보세요.,2021,GIST,기초교육학부,학교장추천
Q : 대회에 굉장히 많이 참여하셨네요. 수학독서대회가 뭐한 건지 설명해주실래요?,2021,GIST,기초교육학부,학교장추천
Q : 자소서에 수학 실생활 문제 해결대회가 있네요. 여기서 사용된 수학적 원리 설명 가능한가요?,2021,GIST,기초교육학부,학교장추천
Q : (자소서를 보며) 스마트폰에 관심이 많나봐요. 분해도 하셨네요. 여기 트랜지스터 내용이 있는데 트랜지 스터가 뭔지 설명할 수 있나요?,2021,GIST,기초교육학부,학교장추천
Q : 말씀하신 내용 중에 반도체를 언급하셨는데 반도체가 뭔지 설명 가능하신가요?,2021,GIST,기초교육학부,학교장추천
Q : 여기 스피커도 분해하셨는데 스피커 원리가 무엇인가요?,2021,GIST,기초교육학부,학교장추천
Q : 그러면 전기 세기 1만큼 증가시키면 소리도 1만큼 커지는 건가요?,2021,GIST,기초교육학부,학교장추천
Q : 소리가 조용한 곳에서는 조금 증가시켜도 크게 들리는데 시끄러운 곳에서는 조금 증가시키면 여전히 소 리가 작은데 이와 같은 수학 그래프 생각나는 것 없나요?,2021,GIST,기초교육학부,학교장추천
Q : 패러데이 발표도 하셨는데 기억에 남는 것이 있나요?,2021,GIST,기초교육학부,학교장추천
Q : 고등학교 생활 열심히 하셨는 것 같네요. 돌아간다면 고치고 싶은 것이 있나요?,2021,GIST,기초교육학부,학교장추천
Q : 그럼 그걸 지금은 어떻게 극복하실건가요?,2021,GIST,기초교육학부,학교장추천
Q : 그럼 언급하신 융복합 인재가 되기 위해 우리 대학에서 무엇을 할 것인가요?,2021,GIST,기초교육학부,학교장추천
Q : 우리 대학은 그런 인재를 양성하기에 좋은 학교인 것 같나요?,2021,GIST,기초교육학부,학교장추천
Q : 마지막 질문할게요. 동아리 부장으로서 옐로-레드카드제를 만들었다고 적혀있는데 모두가 동의했나요?,2021,GIST,기초교육학부,학교장추천
Q : 이후에도 이어지고 있는 제도인가요?,2021,GIST,기초교육학부,학교장추천
"Q : 요즘 애들은 인공지능 하는데, 닌 왜 양자암호통신하게 된 계기?",2021,GIST,기초교육학부,학교장추천 전형
Q : 양자암호통신 기술 상용화X 그 이유?,2021,GIST,기초교육학부,학교장추천 전형
Q : 그것만 해결하면 가능?,2021,GIST,기초교육학부,학교장추천 전형
Q : 수학 탐구한거 중에서 가장 흥미있었던거?,2021,GIST,기초교육학부,학교장추천 전형
Q : 증명하는데 어려웠던 점?,2021,GIST,기초교육학부,학교장추천 전형
Q : 어떻게 해결?,2021,GIST,기초교육학부,학교장추천 전형
Q : 인성면접 시작할게요.~~,2021,GIST,기초교육학부,학교장추천 전형
Q : 학교장추천 왜 받을 수 있었는가?,2021,GIST,기초교육학부,학교장추천 전형
Q : 동아리 설립에는 어떤 문제?,2021,GIST,기초교육학부,학교장추천 전형
Q : 물리학자들한테 물어보면 물리에는 예외가 많다고 하는데 지금 지원자가 말한 거랑 상반되는데 설명해 봐라. (이때 질문좀 길었음.),2021,GIST,기초교육학부,학교장추천 전형
Q : 카이스트에 지원한 동기는?,2021,KAIST,기초교육학부,학교장추천전형
Q : 가장 기억에 남는 책과 그 이유는?,2021,KAIST,기초교육학부,학교장추천전형
Q : 외향성을 기르기 위해 어떤 것을 함?,2021,KAIST,기초교육학부,학교장추천전형
Q : 수학동아리하면서 힘들었던 점?,2021,KAIST,기초교육학부,학교장추천전형
Q : 그거 말고 다른 힘든 점은 없음?,2021,KAIST,기초교육학부,학교장추천전형
Q : 30초 정도 남았는데 하고 싶은 말?,2021,KAIST,기초교육학부,학교장추천전형
"Q : 안녕하세요, 자기소개 해볼까요?",2021,KAIST,기초교육학부,일반전형
Q : 아까 대수기하학자라고 했나요? 그렇다면 대수기하학을 흥미롭게 소개해줄 수 있나요? (자유 질문),2021,KAIST,기초교육학부,일반전형
Q : (웃으시면서) 지원자는 제주도에서 놀지는 않고 탐구를 했군요. 제주도에서 탐구한 활동 중 하나를 설명해주 세요. (자기소개서 기반 질문),2021,KAIST,기초교육학부,일반전형
Q : KAIST에서 4 track 제도를 어떻게 활용할 것인가요? 또 어떤 효과가 있을 것 같나요? (자기소개서 기반 질문),2021,KAIST,기초교육학부,일반전형
Q : 수학은 4차산업혁명 시대에 어떤 역할을 할 수 있나요? (자유 질문),2021,KAIST,기초교육학부,일반전형
Q : 옛날에는 물장수라는 직업이 있었는데 과학기술이 발전함에 따라 이 직업이 사라졌어요. 이처럼 과학기술이 발전함에 따라 일자리가 사라지는데 이를 발전시켜야 할까요? (자유 질문) 만약 지원자가 학년인데 어떤 과제의 팀장이고 Q : KAIST 3 팀원에는 4학년 학생이 있다고 가정합시다. 그런데 4 학년 학생이 대학원을 준비해야 한다고 과제에 이름만 넣어달라고 했어요. 이때 지원자는 어떻게 대처할 것인가요?,2021,KAIST,기초교육학부,일반전형
Q : KAIST에 오면 가장 하고 싶은 것이 뭔가요? (자유 질문),2021,KAIST,기초교육학부,일반전형
Q : 오는데 힘들었지요?,2021,가천대,경영학부,사회기여자전형
Q : 지원 동기에 대해 말해보세요?,2021,가천대,경영학부,사회기여자전형
Q : 마케팅 관련 책 읽은 것 말해보세요?,2021,가천대,경영학부,사회기여자전형
Q : 020 마케팅 관련 활동을 했는데 그것에 대해 말해보세요?,2021,가천대,경영학부,사회기여자전형
Q : 설문조사는 몇 번 하셨어요?,2021,가천대,경영학부,사회기여자전형
Q : 학교 학생들?,2021,가천대,경영학부,사회기여자전형
Q : 많이 했네! 어떤 방식으로?,2021,가천대,경영학부,사회기여자전형
Q : 기억에 남는 봉사활동은?,2021,가천대,경영학부,사회기여자전형
"Q : 아까 구독경제에 대해 말했는데, 구독서비스를 하고 있는 한국기업에 대해 알아요?",2021,가천대,경영학부,사회기여자전형
"Q : 네, 음~ 그리고 혹시 팀프로젝트 한 것이 있습니까?",2021,가천대,경영학부,사회기여자전형
"Q : (끄떡 끄떡), 마지막으로 할 말이 있어요?",2021,가천대,경영학부,사회기여자전형
"Q : (질문 두 개 한꺼번에 하셨음) 뇌의 시냅스 가소성이 무엇인지, 그리고 그 기전에 대해 설명하고, 본인의 서류에 의사의 도덕성이란 말이 많이 나오는데, 의사의 도덕성을 기르기 위해서는 어떻게 해야 하나?",2021,가천대,의예과,가천의예 전형
"Q : 3학년 자율동아리에서 ‘사이토카인이 우울증을 초래하는 기전’을 주제로 탐구했다는데, 이것에 대해 설 명해달라",2021,가천대,의예과,가천의예 전형
Q : 그러면 책 ‘염증에 걸린 마음’이 어떤 내용이었는지 소개해달라,2021,가천대,의예과,가천의예 전형
Q : 가장 의미있었던 봉사활동에 대해 얘기해봐라,2021,가천대,의예과,가천의예 전형
Q : 사이토카인이 무엇인가?,2021,가천대,의예과,가천의예 전형
"Q : 그래, 사이토카인은 염증에 관여하는 물질인데, 어떻게 우울증을 초래한다는 것?",2021,가천대,의예과,가천의예 전형
Q : 사이토카인 폭풍이 무엇인지 알고 있나?,2021,가천대,의예과,가천의예 전형
Q : 뇌의 시냅스 가소성이 무엇인가?,2021,가천대,의예과,가천의예 전형
Q : 의사와 의과학자에게 가장 중요하다고 생각되는 것과 그것을 기르기 위해 학교생활에서 어떤 노력을 했 는지 얘기해달라,2021,가천대,의예과,가천의예 전형
Q : 그럼 본인이 읽었던 인문학책 중에 가장 기억에 남는 것?,2021,가천대,의예과,가천의예 전형
"Q : (2학년 진로활동) ‘평활근 수축과 신경전달물질’을 주제로 조사하여 발표했다는데, 어떤 내용이었는지?",2021,가천대,의예과,가천의예 전형
"Q : 2학년 화학에서 ‘세로토닌에서의 공유결합과 그 활용’을 주제로 탐구보고서를 작성했는데, 어떤 내용이 었는지?",2021,가천대,의예과,가천의예 전형
"Q : 본인의 자소서 보니까 의사와 환자 간의 정보 비대칭성로 인해 과잉진료가 발생한다고 되어있는데, 이 에 대한 본인의 생각?",2021,가천대,의예과,가천의예 전형
Q : 그런데 가끔가다 보면 환자가 저한테 와서 “이 치료는 필요없을 것 같은데요”라는 식으로 고집을 부려 서 힘들 때가 많다. 이에 대한 본인의 생각은?,2021,가천대,의예과,가천의예 전형
Q : 열역학 제1법칙이 무엇인지 얘기해봐라,2021,가천대,의예과,가천의예 전형
Q : 그럼 르샤틀리에 원리가 무엇인지 얘기해봐라,2021,가천대,의예과,가천의예 전형
Q : 상평형에서 삼중점이 무엇인지 얘기해봐라,2021,가천대,의예과,가천의예 전형
Q : 그러면 물질에는 삼중점이 몇 개가 있을까요?,2021,가천대,의예과,가천의예 전형
Q : 물과 이산화탄소의 상평형 그림에서 차이점이 있다면?,2021,가천대,의예과,가천의예 전형
Q : 상평형 그림에서 물이 가지고 있는 특별한 점?,2021,가천대,의예과,가천의예 전형
Q : 그러면 왜 그런 현상이 나타날까요?,2021,가천대,의예과,가천의예 전형
"Q : 연명치료의 중단과 관련해서 안락사, 존엄사 같은 말들이 많이 나오는데, 이에 대한 견해를 의사의 시선 과 보호자의 시선으로 구분해서 얘기해봐라",2021,가천대,의예과,가천의예 전형
Q : 본인이 학교생활을 하면서 만족스러웠던 학교 규칙과 불만족스러웠던 학교 규칙?,2021,가천대,의예과,가천의예 전형
Q : 그러면 불만족스러웠던 학교 규칙을 없애기 위해 본인이 노력한 것?,2021,가천대,의예과,가천의예 전형
"Q : 리더란 무엇이라고 생각하고, 그것과 관련된 본인의 경험이 있다면?",2021,가천대,의예과,가천의예 전형
Q : 지원 동기는 무엇인가요?,2021,가천대,컴퓨터공학과,농어촌특별전형
"Q : 앱을 만들려면 소프트웨어공학과에 지원하지, 왜 컴퓨터공학과에 지원했나?",2021,가천대,컴퓨터공학과,농어촌특별전형
Q : 앱을 만드는데 굳이 하드웨어를 배워야 하나?,2021,가천대,컴퓨터공학과,농어촌특별전형
Q : 생기부에 독서 활동을 많이 하셨는데 최근에 읽은 네트워크 속의 유령은 무슨 내용인가요?,2021,가천대,컴퓨터공학과,농어촌특별전형
Q : 사이버 범죄 앱 만들 때 어떻게 만들고 싶나요?,2021,가천대,컴퓨터공학과,농어촌특별전형
Q : N번방은 불법 사이트로 범죄를 일으켰는데 합법적인 범죄?는 어떻게 막고 싶나요? (기억이 잘 나지 않음),2021,가천대,컴퓨터공학과,농어촌특별전형
Q : 마지막으로 하고 싶은 말?,2021,가천대,컴퓨터공학과,농어촌특별전형
Q : 자연계열 학생이라 서류심사 때도 인상 깊었는데 어떻게 오게 되었나요?,2021,가톨릭대,중국언어문화학과,잠재능력우수자전형
Q : 과학이 나중 진로에 어떻게 활용되는데요?,2021,가톨릭대,중국언어문화학과,잠재능력우수자전형
Q : 꿈이 분명하게 주중한국대사라고 되어있는데 특별한 이유가 있나요?,2021,가톨릭대,중국언어문화학과,잠재능력우수자전형
Q : 주중한국대사가 되는 과정은 알고있나요?,2021,가톨릭대,중국언어문화학과,잠재능력우수자전형
Q : 자기소개서 3번에서 자율동아리 활동에서 다툰 적이 있는 것 같은데 해결하게 된 열쇠가 무엇인가요?,2021,가톨릭대,중국언어문화학과,잠재능력우수자전형
Q : 중국어는 어떻게 배우게 되었나요?,2021,가톨릭대,중국언어문화학과,잠재능력우수자전형
Q : 개인적으로 어떻게 잘 할 수 있었는지?,2021,가톨릭대,중국언어문화학과,잠재능력우수자전형
Q : 중국 정치에 관심이 많은 것 같은데 지금 한중관계가 좋지 않은 이유는 무엇이라 생각하는지?,2021,가톨릭대,중국언어문화학과,잠재능력우수자전형
Q : 만약에 주중한국대사가 된다면 외교적으로 어떻게 하고 싶은지?,2021,가톨릭대,중국언어문화학과,잠재능력우수자전형
Q : 한국에서 프롭테크의 발전이 더 필요하다고 되어있는데 어떤점이 부족하다고 생각하는가?,2021,건국대,부동산학과,학생부종합전형(KU자기추천)
"Q : 논문을 읽으면서 해외에 비해서 우리나라가 프롭테크의 발전이 아직 걸음마라고 했는데, 프롭테크는 한국 뿐만이 아니라 발전이 안된 나라는 많다. 외국의 발전된 사례 및 상태는 어떠한가?",2021,건국대,부동산학과,학생부종합전형(KU자기추천)
Q : Y정책 포럼에서 오피스 빌딩에 대한 정책을 내세웠는데 오피스 빌딩과 일반 주택과의 차이점이 무엇인 가요? (차이점을 알고 있었지만 명확하게 떠오르지 않아 가장 횡설수설한 질문),2021,건국대,부동산학과,학생부종합전형(KU자기추천)
Q : 책 부동산 투자 인공지능이 답이다를 읽었다고 되어있는데 부동산 인공지능 투자 프로그램에 대해서 설 명해 주실 수 있나요?,2021,건국대,부동산학과,학생부종합전형(KU자기추천)
Q : 그러면 부동산 투자 인공지능 프로그램이 발달하게 된다면 기존에 부동산업에 종사하는 사람은 실직하 는 건가요?,2021,건국대,부동산학과,학생부종합전형(KU자기추천)
Q : 질문이 정확하게 기억이 안남네요.. 대충 위 상황처럼 그렇게 되면 부동산 인공지능 프로그램의 가치가 적냐는 뉘앙스로 맞냐고 물어보셨습니다.,2021,건국대,부동산학과,학생부종합전형(KU자기추천)
Q : 자소서에 보면 (3번임) 팀장으로서 여러개의 일이 아닌 하나의 일이라도 제대로 하는 것이 중요하다고 느꼈는데 이게 무슨 말인가요?,2021,건국대,부동산학과,학생부종합전형(KU자기추천)
Q : 이제까지 일방적으로 질문만 했는데 마지막으로 하고 싶은말 있으시다면 30초 동안 해주시면 됩니다.,2021,건국대,부동산학과,학생부종합전형(KU자기추천)
Q : 자소서에 소수의 무한성을 증명했다고 했는데 어떻게 했어요?,2021,건국대,수학과,자기추천전형
Q : 성취감이 있었겠네요?,2021,건국대,수학과,자기추천전형
"Q : 근데, 그러면 유클리드가 했던 방법 더하기 1 하는거 있잖아요 그거랑 차이점이 뭐에요?",2021,건국대,수학과,자기추천전형
"Q : 아, 그럼 인정이죠, 그런거면 아주 인정받을만 하죠",2021,건국대,수학과,자기추천전형
Q: 세특에 가우스함수 있잔아요 E에 엑스제곱 그거를 고등과정으로 증명했다고 적혀있는데 어떻게 했어요?,2021,건국대,수학과,자기추천전형
Q 맞아요 중요한 포인트만 말해봐요,2021,건국대,수학과,자기추천전형
Q테일러급수... 이거 대학교 과정인데 테일러급수가 무엇인가요?,2021,건국대,수학과,자기추천전형
Q 맞습니다. 테일러 급수가 어떤 의미가 있죠?,2021,건국대,수학과,자기추천전형
Q 테일러 급수를 이용한 사례를 들수 있나요?,2021,건국대,수학과,자기추천전형
Q 2가지를 이렇게 말했잖아요 그러면 한 개를 더 말해서 3개로 할 수 있을까요?,2021,건국대,수학과,자기추천전형
Q : 1학년때 방부제가 화장품에 미치는 영향에 대한 탐구를 했는데 어떤 방식으로 영향을 확인했나?,2021,건국대,화장품공학과,KU자기추천전형
Q : 2학년때 활성산소에 의한 식물의 노화 억제에 대한 탐구를 했는데 식물의 노화가 억제되는 것을 어떻게 확 인했나?,2021,건국대,화장품공학과,KU자기추천전형
Q : 한국사 시간에 조선의 화장품을 조사했는데 조선 시대에 어떤 화장품이 사용되었나?,2021,건국대,화장품공학과,KU자기추천전형
Q : 화학과목의 멘토 및 멘티 활동을 했는데 어떤 활동을 했나?,2021,건국대,화장품공학과,KU자기추천전형
Q : 비누에 관련된 활동을 했는데 비누와 화장품의 공통점은 뭘까?,2021,건국대,화장품공학과,KU자기추천전형
Q : 석유계 성분에 대한 인식이 부정적이었다가 긍정적으로 바뀌었다했는데 석유계 성분의 특징은 뭔가?,2021,건국대,화장품공학과,KU자기추천전형
Q : 1분 남았는데 마지막으로 하고싶은 말?,2021,건국대,화장품공학과,KU자기추천전형
"Q : 자기소개서에는 환경공학과라고 적었는데, 사회환경공학부로 적지 않고 환경공학과로 적은 이유는 무엇 인가요?",2021,건국대,사회환경공학부,학생부종합 KU자기추천
Q : 심화수학1이랑 고급수학1은 무슨 과목인가요?,2021,건국대,사회환경공학부,학생부종합 KU자기추천
"Q : 고급수학1은 수강자 수가 적은데, 왜 배우게 되었나요?",2021,건국대,사회환경공학부,학생부종합 KU자기추천
"Q : 비오톱과 관련해서 조사했다고 하는데, 비오톱이 무엇이고, 무슨 장점이 있나요?",2021,건국대,사회환경공학부,학생부종합 KU자기추천
Q : 마지막으로 하고 싶은 말은 무엇인가요?,2021,건국대,사회환경공학부,학생부종합 KU자기추천
Q : 경대 오니까 어땠어요?(긴장 풀어주려는 질문),2021,경북대,가정교육과,학생부종합(일반)전형
Q : 아 그래요 그럼 면접 시작할게요,2021,경북대,가정교육과,학생부종합(일반)전형
Q : 왜 국가적인 차원에서 필요한가요?,2021,경북대,가정교육과,학생부종합(일반)전형
Q : 과학 탐구 실험에서 합성 계면활성제와 관련된 실험을 진행 했는데 이에 대해 말해보고 이를 실생활에 어떻게 적용할지 말해보세요,2021,경북대,가정교육과,학생부종합(일반)전형
Q : 아 플라나리아?,2021,경북대,가정교육과,학생부종합(일반)전형
Q : 그래서 실생활에 어떻게 적용할 수 있나요?,2021,경북대,가정교육과,학생부종합(일반)전형
Q : 수학을 실생활에 적용한다고 했는데 그 예시를 들어주세요.,2021,경북대,가정교육과,학생부종합(일반)전형
Q : (생기부 관련 질문X) 실생활에서 바꿔 보고 싶은 것이 있나요?,2021,경북대,가정교육과,학생부종합(일반)전형
Q : 나이팅게일에 대해서 조사했는데요. 기억에 남았던 것은 무엇인가요?,2021,경북대,간호학과,학생부종합전형
Q : 유전자와 수명과의 관계를 탐구하며 보고서를 작성했습니다. 어떤 내용이었나요?,2021,경북대,간호학과,학생부종합전형
Q : 독서탐구를 통해 간호사의 역할에 대해 생각해보았다고 하는데 그렇다면 간호사로서 나아가야 할 방향 은 무엇이라고 생각하나요?,2021,경북대,간호학과,학생부종합전형
Q : 환자들의 well-die란 무엇이며 어떻게 실현될까요?,2021,경북대,간호학과,학생부종합전형
Q : 생명과학2에서 줄기세포에 관해 발표했다고 되어있는데 조금 요약해서 그때 발표했던 것처럼 설명해주 실 수 있나요?,2021,경북대,간호학과,학생부종합 일반학생전형
Q : (꼬리질문) 배아줄기세포는 윤리적 문제가 있다고 하셨고 성체줄기세포는 없다고 하셨는데 왜 그런지 설 명해주실 수 있나요?,2021,경북대,간호학과,학생부종합 일반학생전형
Q : 1학년 때부터 간호사가 꿈이였나요?,2021,경북대,간호학과,학생부종합 일반학생전형
Q : 전공별 진로설계 프로젝트에서 페니실린에 관해 탐구했다고 되어있는데 어떤 것을 하셨는지 설명해주세요,2021,경북대,간호학과,학생부종합 일반학생전형
Q : (꼬리질문) 내용에 대해 자세히 설명해주실 수 있나요?,2021,경북대,간호학과,학생부종합 일반학생전형
Q : 물리학2를 들었다고 되어있는데 물리 좋아하나요?,2021,경북대,간호학과,학생부종합 일반학생전형
Q : (꼬리질문)그럼 물리학이 우리 학과와 어떤 관련이 있을까요?,2021,경북대,간호학과,학생부종합 일반학생전형
"Q : 동아리 부장, 반장, DLC 리더 등 리더역할을 많이 맡았는데 자신은 어떤 리더인 것 같나요?",2021,경북대,간호학과,학생부종합 일반학생전형
Q : (꼬리질문) 그러면 자신의 잠재력은 무엇이라고 생각하나요?,2021,경북대,간호학과,학생부종합 일반학생전형
Q : (꼬리질문) 그렇게 생각한 구체적인 계기가 있을까요?,2021,경북대,간호학과,학생부종합 일반학생전형
Q : 완충용액에 대해 조사하고 실험 보고서를 작성했다 했는데 무엇을 한건가요?,2021,경북대,간호학과,종합일반전형
"Q : 아, 그럼 실험을 한 게 아니라 조사를 했다는 거죠?",2021,경북대,간호학과,종합일반전형
Q : 그럼 어떻게 조사했나요?,2021,경북대,간호학과,종합일반전형
Q : 인터넷에는 믿지 못하는 자료도 매우 많아요. 어떤 인터넷 자료를 믿죠?,2021,경북대,간호학과,종합일반전형
Q : 광 역학치료에 대해 적혀있는데 이게 무엇인가요?,2021,경북대,간호학과,종합일반전형
Q : 지역사회간호학이 무엇을 배우는 과목인지 아나요?,2021,경북대,간호학과,종합일반전형
Q : 전인적인 간호사가 되고 싶다고 했는데 전인적인 간호가 무엇이라고 생각하나요?,2021,경북대,간호학과,종합일반전형
Q : 어떻게 전인적인 간호를 제공할 수 있죠?,2021,경북대,간호학과,종합일반전형
Q : 수학을 제외한 다른 과목에서 크게 성공한 것이 없는 것 같은데 수학을 공부할 때에 사용한 방법을 사 용하고도 성적이 잘 나오지 않은 과목이 있다면 이유는 뭐라고 생각하십니까?,2021,경북대,건축학과,학생부종합 일반학생전형
Q : 활동한 것을 보니 건축학과보다는 건축공학과에 관한 활동이 많은데 건축학과에 진학하려고 하는 이유 는 무엇입니까?,2021,경북대,건축학과,학생부종합 일반학생전형
Q : 동아리에서 한 활동들을 설명해주세요.,2021,경북대,건축학과,학생부종합 일반학생전형
Q : 건축에 황금비가 적용되면 얻을 수 있는 이점이 무엇이라 생각하십니까?,2021,경북대,건축학과,학생부종합 일반학생전형
"Q : 1학년 때 골든버그 활동을 하셨는데, 결과물을 만드는 과정에서 힘들었던 점은?",2021,경북대,건축학과(5년제),학생부종합(일반학생)
"Q : 어려운 건축 서적을 많이 읽었는데, ‘주거해부도감’과 같은 일본 작가가 쓴 책을 유독 많이 읽은 이유와 그 책을 읽고 난 후 알게 된 점은?",2021,경북대,건축학과(5년제),학생부종합(일반학생)
"Q : 건축동아리 활동에서 안토니 가우디의 ‘건축은 살아있는 유기체다’라는 건축가치관에 대해 조사하고 토 론하는 활동을 하셨는데, 구체적으로 어떤 것인가요?",2021,경북대,건축학과(5년제),학생부종합(일반학생)
Q : 노인 요양원에서 일하면서 자신이 맡은 일과 아쉬웠던 점이 있다면 무엇인가?,2021,경북대,건축학과(5년제),학생부종합(일반학생)
Q : (3시간 반 기다림) 많이 기다렸죠? 기다려줘서 고마워요~,2021,경북대,건축학과(5년제),학생부종합(일반학생)
Q : 자소서를 보니까 ‘확률에 속아 위험한 선택을 하는 사람들’을 읽었는데 가장 기억에 남는 부분?,2021,경북대,건축학과(5년제),학생부종합(일반학생)
Q : 그러면 확률에 속는 사람들을 위해서 어떻게 하면 좋을까? 방법이 있나?,2021,경북대,건축학과(5년제),학생부종합(일반학생)
Q : 독서 란을 보니까 환율에 관한 책을 몇 권 읽었는데 읽고 알게 된 점과 느낀 점은?,2021,경북대,건축학과(5년제),학생부종합(일반학생)
Q : (물어보실 것 같았음) 우리나라는 환율이 상승해야한다고 생각하나? 아니면 하락?,2021,경북대,건축학과(5년제),학생부종합(일반학생)
Q : 만약 환율이 하락하면?,2021,경북대,건축학과(5년제),학생부종합(일반학생)
Q : 수입에 의존하면 안 되죠~의존이 아니라 유리한 거죠^^,2021,경북대,건축학과(5년제),학생부종합(일반학생)
Q : R프로그램을 이용한 통계 활동을 진행했는데 실제로 프로그램을 사용해보았나?,2021,경북대,건축학과(5년제),학생부종합(일반학생)
Q : 음~텍스트==(텍스트 마이닝이랑 비슷한 말이었는데 기억이 잘 안남..)도 해보았나?,2021,경북대,건축학과(5년제),학생부종합(일반학생)
