내용,대입연도,대학명,모집단위,전형명
Q : 디지스트의 융복합 교육과정의 이점,2014,DGIST,기초학부,미래브레인추천
Q : 자신의 진로에 디지스트의 교육과정이 어떤 도움이 될까?,2014,DGIST,기초학부,미래브레인추천
Q : 학교폭력을 근절할 방법은 무엇입니까(2학년 때 한 교내활동을 과제연구와 관련하여 질문함),2014,DGIST,기초학부,미래브레인추천
Q : (자소서 내용) 경찰의 수사권 독립이란 무엇입니까?,2014,DGIST,기초학부,미래브레인추천
Q : 수사권 독립은 검찰로 부터의 독립뿐만 아니라 권력기관에 관한 전체적인 독립을 의미하는 것 같습니다. 이 사회적 분위기에 대한 해결책은 무엇입니까?,2014,DGIST,기초학부,미래브레인추천
"Q : 자신의 장,단점은 무엇입니까?",2014,DGIST,기초학부,미래브레인추천
"Q : 공을 뽑는 경우가 주사위를 던지는 경우를 조합하여 푸는 확률 문제. 1번에서는 한 경우에 대한 확률을 구하고 2번에서는 일반항, 3번에서는 극한을 이용해 확률을 구하는 문제",2014,KAIST,무학과,학교장추천
Q : 열역학 문제로 닫힌 실린더에서 특정한 경우에 필요한 실린더의 압력을 구하고 일률을 구하고 에너지를 구하는 것으로 문제,2014,KAIST,무학과,학교장추천
Q : 자기소개를 해보세요,2014,KAIST,무학과,학교장추천
Q : 학교소개를 해보세요,2014,KAIST,무학과,학교장추천
Q : 자신의 장단점에 대해 이야기 해 보세요,2014,KAIST,무학과,일반
Q : 카이스트가 학생을 꼭 뽑아야 하는 이유,2014,KAIST,무학과,일반
Q : 멘홀 뚜껑이 둥근 이유,2014,KAIST,무학과,일반
Q : 똑같이 생긴 자석과 쇠막대를 두 개만 이용해서 구분하는 방법,2014,KAIST,무학과,일반
Q : 방안에 있는 공기 분자가 한쪽으로 몰려가서 숨을 못쉴 확률,2014,KAIST,무학과,일반
Q : 1부터 n까지 숫자가 하나씩 적힌 n개의 공이 있다. 임의로 한 개를 뽑아 그 공에 적힌 숫자만큼 주사위를 던졌을 때 그 중 높게 나온 눈을 확률변수 X라 한다. 주사위를 k번 던졌을 때 그 중 가장 높게 나온 눈을 확률변수 Xk로 했을 때 문제,2014,KAIST,무학과,일반
Q : 간단한 자기소개 해보세요.,2014,KAIST,무학과,일반
Q : 대학에 입학하면 꼭 하고 싶은 것(학업 외에),2014,KAIST,무학과,일반
Q : 선의의 거짓말은 필요하다고 생각하는가? 이유는?,2014,KAIST,무학과,일반
Q : 학생이 카이스트 교수라면 어떤 학생을 뽑을 것 같나요?,2014,KAIST,무학과,일반
"Q : 외국인에게 한국을 소개한다고 생각하고, 한국에 대해서 가장 소개하고 싶은 점 3가지를 말해보세요.",2014,KAIST,무학과,일반
Q : 봉사활동 무엇을 했나요? 뭘 느꼈나요?,2014,KAIST,무학과,일반
Q : 인간 복제에 대해 어떻게 생각하는가?,2014,KAIST,무학과,일반
"Q : 1번 열차에 서있는 사람은 아인슈타인이고, 2번 열차에 서있는 사람은 보어이다. 아인슈타인 열차의 진자는 수직으로 있고, 보어의 열차에서는 왼쪽으로 Θ만큼 기울어져 있습니다. (이 때 sinΘ=3/5고, 중력가속도는 10m/s제곱입니다)
두 열차는 각각 어떤 운동을 하고 있는가?
두 열차에서 진자에 연결되어 있는 줄이 끊어졌다. 아인슈타인과 보어가 각각 '자신의
추'를 볼 때 어떻게 운동하는 것처럼 보이는가?",2014,KAIST,무학과,일반
Q : 사회 과목은 왜 이렇게 성적이 낮은가? 포기했는가?,2014,KAIST,무학과,일반
Q : 자기소개서에 수중청소로봇을 만든다고 적혀있는데 물속에서 로봇을 작동 시킬려면 어떤 동력장치를 이용해야겠는가?,2014,KAIST,무학과,일반
Q : 생활기록부에서 한 활동들을 보면 수학과 관련된 활동이 대다수인데 이럴꺼면 수학과를 가지 왜 로봇학부를 왔는가?,2014,KAIST,무학과,일반
Q : 로그함수 loga에서 a의 값이 등비수열이 된다면 로그함수는 어떤 수열이 되는지 예를들어 설명하시오.,2014,KAIST,전기및전자공학과,학교장추천
Q : 매년 초 1OO만원씩 10년간 저금한다면 10년 후에 총 금액은?,2014,UNIST,기계시스템공학부,국민프런티어
"Q : <화학>  AMP와 cAMP의 작용(?)  세포가 한 변이 1μm인 정육면체라고 가정하고 몰 농도(M)가 주어졌을 때 세포 내 분자수를 구하는 것. 1μ를 m단위로 바꾼 후 부피를 계산하고, 1㎤=1ml라는 것을 활용, L단위로 바꾼 후 몰농도에 대입하면 세포 내 분자의 몰수를 알 수 있다. 아보가드로수를 몰수에 대입해서 답을 구함.",2014,UNIST,이공계열,학교생활우수자
"Q : <수학>  (1) 검게 칠한 부분처럼 생긴 관으로 물이 흘러간다고 했을 때 하얀 원은 공기방울이다. 위쪽 노즐(검게칠한부분)은 원이고 공기방울도 원이라고 가정할 때 공기방울의 속도가 주어졌을 때 특정한 시간에서의 공기방울의 반지름의 변화율을 구하는 것. 우선 노즐의 중심에서 아래쪽 ㅡ자에 내린 수선의 발을 원점으로 설정하고 좌표평면을 만든다. 공기방울의 중심을 (x,y)라고 하면 공기방울의 반지름은 y이고 위쪽 원의 중심과 공기방울의 중심을 이어서 피타고라스의 정리를 이용해서 관계식을 구한다.  (2) 바닥에서 위쪽 노즐까지 거리를 a라고했을 때 (1)에서 구한 것처럼 적절히 보조선을 그어서 a와 x만의 관계식으로 나타낼 수 있다.",2014,UNIST,이공계열,학교생활우수자
Q : 자기소개 해보세요.,2014,UNIST,이공계열,학교생활우수자
"Q : UNIST에 수업을 영어로만 한다고 해서 글로벌 인재가 되려고 노력하겠다고 하셨는데, 안그래도 어려운 수업을 영어로 하면 더 이해가 안 되지 않을까요?",2014,UNIST,이공계열,학교생활우수자
"Q : [과학심층면접 문제]
세포내 구조와 소화와 관련된 문제들이 출제되었다
체내 삼투압의 항상성에 관련된 문제가 출제되었다.",2014,UNIST,이공계열,학교생활우수자
"Q : [수학심층면접 문제]
적분을 이용해서 일반식의 증명하기",2014,UNIST,이공계열,학교생활우수자
Q : 창조의 정의에 대해서 말해보시오,2014,UNIST,이공계열,학교생활우수자
"Q : <생명과학>
생물에게 과도한 양의 영양분을 주었을 때 오히려 생물이 괴사하는 경우가 생긴다. 이를 설명하시오",2014,UNIST,이공계열,학교생활우수자
"Q : <화학>
물질의 어는점은 몰 수에만 영향을 받는다고 가정할 때, NaOH와 CaOH2의 몰랄 농도가 같다면 어떤 물질이 제설 작업에 더 효과적인지를 고르고 그 이유를 설명하시오",2014,UNIST,이공계열,학교생활우수자
Q : 정보의 홍수라 불리는 현 시대에서 창작이라는 것이 무엇을 의미하는 것인가? 그리고 모방 또한 창작의 일부가 될 수 있는가?,2014,UNIST,이공계열,학교생활우수자
"Q : [과학심층면접 문제]
Q.NaCl과 CaCl2 를 제설제로 사용하였을 때,
1) 두 개의 물질 11g을 물에 녹였을 때 어는점이 각각 몇도 떨어지는가?
2) 두 물질 1몰을 각각 녹였을 때 무슨 물질이 더 효율이 높은가?
3) 제설제의 과다사용은 식물을 죽게 한다. 이유는?",2014,UNIST,이공계열,학교생활우수자
Q : 생활기록부에 과학도서읽기가 취미라고 했는데 인상깊었던 과학도서거 있나요,2014,UNIST,이공계열,학교생활우수자
"Q : 제시문을 읽고 창작이란 무엇인지 말해보세요
프로그램 개발의 경우 다른사람이 자기 프로그램의 조금만 바꿔서 새 프로그램을 만들면 원래 만든 사람에게 손해인데도 허용해야하나요",2014,UNIST,이공계열,학교생활우수자
"Q : 어떤 주제에 대한 텀 페이퍼가 있는데, 다음 학기에 또 비슷한 주제의 텀 페이퍼가 주어졌을 때도 이것을 표절이라고 해야하나요",2014,UNIST,이공계열,학교생활우수자
Q : 일단 제일 많이 준비했을 것 같은 자기소개부터 해보세요.,2014,UNIST,이공계열,학교생활우수자
Q : 유니스트 캠프에 갔다 왔는데 제일 좋았던 점과 개선해야할 점은?,2014,UNIST,이공계열,학교생활우수자
Q : 􀂄학교생활을 하면서 문제 상황이 발생했을 때 그것에 대해 변화를 일으켰던 활동이 있다면 그 4단계[선택의 동기-여러방안의 모색-최적의 대안선택-최종결정]에 맞춰서 말 해 보세요.(중간 중간 단어를 영어로 말하셔서 질문을 정확히 파악 못함.),2014,UNIST,이공계열,학교생활우수자
Q : 일차변환의 정의는 무엇입니까? (기초적인 수학 지식을 물어봄),2014,UNIST,이공계열,학교생활우수자
Q : 무리식 항등을 이용하여 일차변환의 행렬 알아내기,2014,UNIST,이공계열,학교생활우수자
Q : 인생에서 가장 기뻤던 순간은 언제입니까?,2014,UNIST,이공계열,학교생활우수자
Q : OOO 학생은 부모님과 대화를 많이 한다고 생각하십니까?대화의 시작은 누가 먼저합니까?,2014,UNIST,이공계열,학교생활우수자
Q : 생활기록부를 보니 책을 엄청 많이 읽었는데 책읽기를 좋아하나봐요?가장 기억에 남는 책이 있다면?,2014,UNIST,이공계열,학교생활우수자
Q : 봉사활동에 대한 질문,2014,UNIST,이공계열,학교생활우수자
Q : 특히 연구해보고 싶은 부분이 있습니까?,2014,UNIST,이공계열,학교생활우수자
"Q : [과학심층면접 문제]
주어진 그래프를 바탕으로 암모니아의 ph별 이온 상태를 이용하여 극성 무극성을 판별하고 주어진 평형상수를 바탕으로 제시된 문제의 조건에서 암모니아가 어떤 이온 상태로 몇 몰씩 존재하는지 구하시오.",2014,UNIST,이공계열,학교생활우수자
"Q : [과학심층면접 문제]
주어진 예시를 바탕으로 바이오틴과 dtb가 단백질과 결합할 때 엔탈피와 엔트로피,자유에너지의 증감을 비교하시오.",2014,UNIST,이공계열,학교생활우수자
Q : 수학 - 미분에서 불연속점에서 증가와 감소상태를 설명하시오.,2014,UNIST,이공계열,학교생활우수자
Q : 생명과학 - 생태계와 관련된 어떤 개념 (환경저항???)이란 무엇인가?,2014,UNIST,이공계열,학교생활우수자
Q : 영양 염류는 무엇인가?,2014,UNIST,이공계열,학교생활우수자
Q : 필요한 단백질을 만드는 방법을 다른 생명공학적 기술을 사용하여 추론하시오.,2014,UNIST,이공계열,학교생활우수자
"Q : 􀁹  프라이머리의 표절사건, 삼성과 애플 사의 상품표절 논쟁 등에 대한 제시문이 주어져있고 ""모방과 표절의 차이는 무엇인가?"",""새로운 것을 만들어 내는 창조란 무엇이라고 생각하는가""",2014,UNIST,이공계열,학교생활우수자
"Q : [과학면접]
􀁹 제시문 (유니라는 아이가 목이 붓고 막 아파서 병원에 갔다는 내용)
유니의 몸에서 어떠한 선천성 면역이 이루어지고 있는지 설명하시오.
유니에게 항생제는 어떠한 도움이 되는가? 도움이 된다면, 도움이 되지 않는다면 왜 그런지 설명하시오.
후천성 면역의 특징을 4가지 이상 나열하시오. 유니의 몸에서 어떠한 후천성 면역이 이루어지는지 단계별로 설명하시오.
백신의 원리를 설명하시오. 백신의 효율성이 떨어진다면 왜 그런지 3가지 이상의 이유를 추론하시오.
􀁹 제시문 (DNA 유전물질 논쟁에 대한 일반적 얘기)
그리피스의 실험으로부터 얻을 수 있는 결과와 그 의미에 대해서 설명하시오.
에이버리의 실험의 실험방법을 설명하고, 그로부터 얻을 수 있는 결과를 설명하시오.
허시와 체이스의 실험의 실험방법을 설명하고, 그 결과와 의미에 대해서 설명하시오.",2014,UNIST,이공계열,학교생활우수자
"Q : [수학면접]
회전행렬에 대하여 다음 물음에 답하시오.
1. sin(a+b) = sina cosb + cosa sinb 임을 증명하시오.
2. 좌표평면의 정수좌표의 격자점 중에서 임의로 세 개의 점을 택했을 때 정삼각형은 만들어 질 수 없음을 증명하시오.",2014,UNIST,이공계열,학교생활우수자
"Q : 테이블 위에 있는 문제에 대해서 충분히 읽어보시고 자신의 의견을 말해주십시오.
 제시문- 필리핀과 베트남이 초특급 태풍을 만나서 초토화됨. TV에서 이에 대한 내용을 보도하고 있음. 너무나도 안타까운 참상을 보고 지우는 화면 위에 떠있는 ARS 전화에 연결해서 불쌍한 사람들을 도와주고자함. 그런데 이를 보고 있던 오빠 경수가 TV 뉴스 보도는 잔인한 참상들에 대한 장면들만을 보여주고 이면에 숨겨져 있는 국가적 구조문제를 다루지 않고 있다고 비판함. 필리핀과 베트남은 국가적인 경쟁력을 갖추지 못하고 미리 이런 사태에 대비하지 못해 국제적인 손길에 기대는 것이라는 국가적 차원의 문제를 다루지 않고 있다는 것. 그리고 뉴스 보도는 매우 선정적인 장면만을 연출하여 이를 보는 사람들로 하여금 구원자가 되도록 만들었다고 비판함.
지우와 경수의 입장에 대해 자신의 의견을 말하시오. 그러면 추가적으로 질문을 드리겠습니다. 주어진 제시문에 TV 뉴스 보도가 선정적인 보도를 한다는 점에 대해 경수가 비판한 부분에 대해서 비판해보세요.",2014,UNIST,이공계열,학교생활우수자
"Q : [과학](화학)
􀁹 15분풀이->15분 면접(단, 풀이한 종이는 면접시 가져가짐 못함)
문제1. 물의 자동이온화 곱 상수를 설명, 물의 pH는 무엇? pH와 pOH의 관계를 설명
하시오.
문제2. 4mg NaOH(40g/mol)를 1OOmC 넣었을 때 pH는?
(1)발열 반응식이 하나 주어지고 그것에 대한 문제
온도일정 , 압력증가 시 발열, 흡열?
압력일정 , 온도 증가시 발열, 흡열?
(2)온도를 증가시켰을 때 , 발열 , 흡열에 따라 평항상수식의 변화를예측하시오.",2014,UNIST,이공계열,학교생활우수자
"Q : [과학]
1-1. 위 그림에서 (가), (나), (다)에 해당하는 물질과 그 출처가 되는 영양소는 무엇인가?
1-2. 물질 (가)가 생성되는 세포호흡에 대하여 상세히 설명하시오.
1-3. 생명활동에 필요한 여러 고분자 물질 중 분해될 때 물질 (다)가 생성될 수 있는 것에는 무엇이 있는가?
1-4. 혈중 인산 농도가 낮은 어떤 환자가 있다. 하지만 이 환자는 정상인에 비해 오줌으로 배출되는 인산의 양이 더 많다. 이는 유전적인 질환이라고 한다. 이 질환의 원인을 세포막의 특성과 오줌의 생성과정 및 유전적인 요인과 연관하여 설명하시오.",2014,UNIST,이공계열,학교생활우수자
"Q : [과학]
􀁹 제시문 요약 : 과학자들은 최초의 생명체의 기원과 그 원시 생명체로부터 인간에 이르기까지의 생성원인을 밝혀내라고 노력하고 있다.
2-1. 생물이라 정의할 수 있는 최소의 조건을 말하시오.
2-2. 최초의 생명체의 유전물질이 DNA가 아니라 RNA라고 생각되어지는 이유를 말하시오. 왜 유전의 중심체계가 RNA에서 DNA로 옮겨갔는가?
2-3. 바이러스와 최초의 원시 생명체와의 유사점과 차이점을 말하시오.
2-4. 바이러스가 생물로 여겨지지 않는 이유를 말하시오.",2014,UNIST,이공계열,학교생활우수자
"Q : [다면면접]
사람A : 공학자, 기술자라도 인문학을 배워야 된다고 생각합니다.
사람B : 인문학을 배울 시간에 공학을 더 많이 배운다면 훨씬 우수한 인재가 될 수 있으므로 인문학과 관련된 일은 다른 전문가에게 맡기고 기술자들은 인문학을 배울 필요가 없습니다.
질문 : 당신의 입장은 사람A와 사람B 중 어느 쪽에 가까운가?",2014,UNIST,이공계열,학교생활우수자
"Q : [과학면접]
<유형A> 호르몬과 신경에 관한 문제. - 자율신경의 종류와 기능, 추울 때 작용하는 호르몬과 신경, 부갑상샘에서 분비되는 호르몬의 종류와 기능
<유형B> 효소와 기질의 작용에 관한 문제.  효소의 농도가 일정할 때 기질의 농도가 증가함에 따라 반응속도의 그래프를 제시하고 경쟁적 저해제에 관해 묻는 문제와 경쟁적 저해제와 비경쟁적 저해제의 차이점, 이 반응에 영향을 미치는 요인, 단백질의 성질과 아미노산의 구조(그려보라고도 했음) 등",2014,UNIST,이공계열,학교생활우수자
Q : 장래희망이 의사였는데 생명공학자로 바뀐 특별한 계기가 있다면?,2014,UNIST,이공계열,학교생활우수자
"Q : <수학2> 
정삼각형의 세 점이 모두 정수격자점이면 정삼각형이 안되는 이유를 회전행
렬을 이용하여 증명하시오.",2014,UNIST,이공계열,학교생활우수자
"Q : [과학면접]
멘델의 유전법칙에 대한 설명, 반성유전에 대한 문제
세포호흡과 발효에 관한 문제 ,지방이 에너지원으로 쓰이는 과정",2014,UNIST,이공계열,학교생활우수자
"Q : [과학면접]
0.75M 아미노산이 수용액에서 이온화 되었을 때 생기는 모든 이온을 구하고 각각의 몰농도를 구하시오
두 가지 비타민이 단백질과 결합할 때 엔트로피 변화량의 부호, 엔탈피 변화의 부호를 구하시오",2014,UNIST,이공계열,학교생활우수자
"Q : [과학면접]
1)세포막의 기능 4가지를 말하여라.
2)백혈구 안에 파괴되지 않은 세균이 많이 있다. 이렇게 된 이유를 세포소기관과 연결시켜 설명하여라.
3)항암제를 세포내부로 들여보낼 수 있는 효율적인 방법 3가지 말하여라.",2014,UNIST,이공계열,학교생활우수자
"Q : [과학면접]
1)첫 번째 그래프에서 식염수를 마셨을 때와 물을 마셨을 때의 오줌 량 변화곡선은 각각 무엇인가?
2)체내의 수분을 조절하는 호르몬이 어디서 생기는지, 어디에 작동하는지, 어떠한 역할을 하는지 말해보아라.
3)체내의 무기염류를 조절하는 호르몬이 어디서 생기는지, 어디에 작동하는지, 어떠한 역할을 하는지 말해보아라.
4)물을 많이 마셨을 때, C구간에서의 혈압과 삼투압의 그래프를 그려보아라.",2014,UNIST,이공계열,학교생활우수자
"Q : [과학면접]
염화칼슘과 염화나트륨 중 어떤 것이 더 융설효과가 크고 그 이유를 설명
11그램의 염화칼슘과 염화나트륨이 있는데 어떤 것이 어는점내림이 더 큰가
제설제를 많이 사용하면 주변 식물이 고사하는 이유?
원소분석를 통해 탄화수소화합물의 분자식을 구하기
구한 탄화수소화합물의 연소화학반응식을 구해라
구한 탄화수소화합물의 이성질체를 2개 이상 그리고 탄소사이의 결합에 관해서 설명하시오",2014,UNIST,이공계열,학교생활우수자
"Q : 에너지 연구원이 되고 싶다고 하셨고, 태양 전지에 관해 연구를 하고 싶다고 하셨는데 태양 전지의 원리를 아는데 까지만 말해주십시오.그런 지식은 어디서 배웠죠?",2014,UNIST,이공계열,학교생활우수자
Q : 당장 눈앞에 성취가 없더라도 자신이 하는 일을 꾸준히 할수 있는가?,2014,UNIST,이공계열,학교생활우수자
"Q : [과학면접]
돌말개체군의 연주기가 빛의 세기, 수온, 영양염류 외의 어떠한 환경요인에 의해 영향을 받을 것 같습니까?
인간 혈장 단백질을 지정한 유전자를 유전자재조합 기술을 이용하여 박테리아로 옮겼을 때 박테리아가 만들어낸 단백질이 제 역할을 하지 못하였다. 그 가능한 이유를 설명하고 해결방안을 생각하시오.",2014,UNIST,이공계열,학교생활우수자
"Q : 􀁹 전공적성 질문은 간단한 이항분포 문제
􀁹 대신연관된 여러 개념을 숙지해야함",2014,UNIST,이공계열,학교생활우수자
"Q : [인성면접]
학과에 지원한 동기
학업 계획
화학 성적이 부진한 이유 어떻게 극복할 것인지
반장 및 회장활동이 지원자에게 어떤 영향을 끼쳤는지",2014,UNIST,이공계열,학교생활우수자
"Q : 이때까지 로봇 관련 참가 대회 중 자신이 중요하다고 생각했던 대회의 경기 방식과
소감 등을 설명하라.",2014,UNIST,이공계열,학교생활우수자
Q : 추운 겨울에 차안은 햇볕이 들어와 따뜻하다. 그 이유를 물리적으로 설명하시오.,2014,UNIST,이공계열,학교생활우수자
Q : 변호사→경영학과 바꾼 이유,2014,UNIST,테크노경영학과,학교생활우수자
Q : 중산층의 기준 3가지 선진국에서 배워야 할 점/ 학생이 원하는 중산층의 기준을 제시해 보라는 것이에요. 잘 생각이 안 나면 위에서 다른 나라의 예로 제시된 기준을 써도 되요.,2014,UNIST,테크노경영학과,학교생활우수자
Q : 성적이 오른 이유,2014,UNIST,테크노경영학과,학교생활우수자
Q : 마지막으로 하고 싶은 말,2014,UNIST,테크노경영학과,학교생활우수자
"Q : [개별면접]
교복을 왜 입고 오지 않았나요?(대부분의 학생이 교복을 입고 옴.)
축천 활동을 많이 했는데, 태양전지, LED, 빛 합성기 등 주제의 부스에 참여했다고 자기소개서에 적혀있는데 LED에 대해 간단히 설명가능한가요?
부산시 교육청이 운영하는 고교계절학기 고급물리를 이수했는데 무엇을 배웠고, 느낀점을 간단히 얘기해보세요.
이수하는 과정에서 어려움은 딱히 없었나요? 물리2는 어려운 과목이라고 대부분 학생이 배우려고 하지 않는데...
IT기기개발자라는 목표를 정하게 된 계기가 있나요?
[집단면접]
DMZ 유네스코 생물권지역 지정 방안에 대한 찬/반 토론
[발표면접]
하버의 암모니아 합성으로 인해 많은 사람을 식량난에서 구제한 공로로 노벨화학상을 수상했지만, 1차 세계대전에서 화학무기 발명과 전쟁에 적극적으로 참여했다. 과연 노벨상 수상이 타당한지에 대해 논해보시오.
산술기하평균이 무엇인지 말해보고 뒤에 화이트보드에 산술기하 평균 부등식을 증명해보세요.(자료에 산술기하평균에 관한 언급이 있었음)
산화 환원 반응이 뭔지 설명하고 예를 하나만 들어봐요.
수학 부정적분 한 문제
만약 대학에서 내일까지 혼자 해결해야하는 도저히 불가능한 과제를 줬는데 학생이라면 어떻게 할껀가?",2014,건국대,국제통상·문화학부,KU 사회배려자
"Q : [심층면접]
같은 엄마와 아빠에서 낳은 아들들이 모두 같은 유전자를 살면서 내가 한 선택을 1회 바꿀 수 있다면 무었을 왜 바꾸고 싶나요?
수학자에 대한 영어해석
얼음에 열이 가해졌을 때 영하 20.0.1OO 일 때 온도, 열랑 그래프를 그리시오.
물의 비열과 상태 변화율이 큰 것이 우리에게 끼치는 영향",2014,건국대,수의예,KU자기추천
"Q : 본인 소개를 간단히 해보세요.
선생님에게 어떤 장애가 있다. 장애가 정해지지는 않았는데 학생들과 어떻게 수업하면
좋겠는가?
우리 주변에 무심코 지나치는 것들 중에 위험한 것과 그 이유는?
인문과 자연의 차이가 무엇인가? 그 이유는?
지원 동기는 무엇인가?
왜 본인이 뽑혀야 하는지 어필 해보세요.",2014,건국대,응용화학과,일반
"Q : 선생님이 수업 도중에 일시적 장애에 걸렸다면 어떻게 할 것인가?
주변에 사소하게 지나치지만 위험한 것은 무엇이 있을까?
인문사회부와 대비해 자연과학부의 특성은 무엇이며 자신은 인문사회부에 왜 맞는다
고 생각하는가?
추가질문. 융합교육이 중요시되는데 과학을 따로 익히기 위해 한 일이 있나?",2014,건국대,의공학,일반
"Q : [심층면접]
1차 때 연기 뭐했니?
자기소개 해봐.
안 어려보이는데?(웃음)
그래? 그럼 공부를 잘하겠네?
전교에서 몇 등 정도니?
너의 장점은 뭐라고 생각하니?
가족 관계가 어떻게 되니?
그럼 합격하면 어떻게 학교 다닐거야?
혼자서 다 할 수있니?
다른 학교 붙은 곳 있어?
붙으면 어디올꺼야?
연기학원은 그럼 부산에서 다녀? 서울에서 다녀?
OOO교수님 작품 본 거 있니?
이제 거기 종이에 적힌 기본질문에 차례대로 대답해보세요.
연기를 하면서 필요성을 느낀 것과 성신여대에 와서 배우고 싶은 점.
방송인은 공인이며 모든 사람들의 본보기가 된다. 행실을 어떻게 해야하는가.
특기해 볼래?",2014,건국대,의생명화학,일반특별
"Q : [심층면접]
학교 선생님이 사고로 장애인이 되셔서, 수업이 곤란하다면 어떻게 수업할 것인가?
실생활에 사용하는 물건 중, 어느 순간 위험하다고 느낄 수 있는 사물은?
인문학과 자연과학의 차이점과 자신이 인문학에 적합한 이유는?
어떤 쇼핑호스트가 되어야 한다고 생각하는가?
그것과 관련해서 생활문화 소비자 학과에 와야 하는 이유?
말하기 대회 금상 받았을 때, 어떤 내용으로 발표했는가?
마지막으로 성신여대에 와야 하는 이유?",2014,건국대,전자공학부,KU자기추천
Q : 올바르지 않은 식습관의 원인과 이것이 인체에 미치는 부정적인 영향은?,2014,경북대,식품공학학과,입학사정관
"Q : 동아리, 독서, 교내대회 수상과 같은 생활기록부 확인 형식의 지룸누",2014,경북대,식품공학학과,입학사정관
Q : 만약 본인이 리더가 되어 어떤 한 친구가 집단에서 폐가되고 다수가 싫어한다면 어떻게 대처할 것인가?,2014,경북대,식품공학학과,입학사정관
Q : 우리나라 가정용 PC는 몇 대인것 같나?,2014,경북대,전자공학과,입학사정관
Q : 학교생활 중 가장 의미이싿고 생각되는 수상실적은?,2014,경북대,전자공학과,입학사정관
"Q : 3년간 받은 효행상, 봉사상은 왜 받았다고 생각하는가?",2014,경북대,전자공학과,입학사정관
Q : 평소 전자공학이란 학문에 대해 어떻게 생각했는지?,2014,경북대,전자공학과,입학사정관
Q : 이 학과에 지원하게 된 동기는?,2014,경북대,전자공학과,입학사정관
Q : 학생회 활동을 하면서 기억에 남는 활동은?,2014,경북대,전자공학과,입학사정관
"Q : 1,2학년 때 수학이 1등급이었는데 3학년 때 떨어진 이유는?",2014,경북대,전자공학과,입학사정관
Q : 언제부터 경북대학교에 오고 싶었나?,2014,경북대,중어중문학과,입학사정관
