내용,대입연도,대학명,모집단위,전형명
Q : 카이스트에서 학생을 뽑아야할 이유는 뭘까요?,2020,KAIST,기초학부,학교장추천전형
Q : 음... 천체 물리학을 좋아하네요? 혹시 읽은 책 중에 ‘엘러전트 유니버스’라는 책이 어떤 책인지 간략히 설명해볼래요?,2020,UNIST,이공계열,일반전형
Q : 천체물리학이 2가지 트랙이 있는데.. (방정식 or 관측/실험) 어떤 쪽으로 하고 싶으세요?,2020,UNIST,이공계열,일반전형
"Q : 어, 이건 그냥 질문인데, 혹시 슈뢰딩거 방정식에서 파장의 제곱?(다른 교수님: 진폭의 제곱 말씀하시는 건가요?) 네, 그에 대해 혹시 아는 것이 있나요?(이때 교수님 약간 신나 보이셨음.)",2020,UNIST,이공계열,일반전형
Q : UNIST에 와본 적 있어요?,2020,UNIST,이공계열,일반전형
Q : 본인이 생각하는 UNIST의 장단점은?,2020,UNIST,이공계열,일반전형
Q : 자기소개해 주세요.,2020,가천대,경영학부,가천바람개비1전형(학종)
Q : 2학년 때 어디 아팠나요?,2020,가천대,경영학부,가천바람개비1전형(학종)
Q : 최저임금에 대해 관심 많던데 최저임금을 올려야 하는지 내려야 하는지 자신의 생각을 말해 보세요.,2020,가천대,경영학부,가천바람개비1전형(학종)
Q : 윤리적 경영컨설턴트가 무엇인가? ( 자기 소개할 때 언급했음),2020,가천대,경영학부,가천바람개비1전형(학종)
Q : (꼬리질문) 왜 윤리적 측면이 대두되는 것 같나요?,2020,가천대,경영학부,가천바람개비1전형(학종)
Q : 실부실장을 많이 했는데 어려웠던 점은?,2020,가천대,경영학부,가천바람개비1전형(학종)
Q : 최저임금이 얼마인가?,2020,가천대,경영학부,가천바람개비1전형(학종)
Q : 학과 지원동기와 학과를 위해 학업에서 어떤 부분에 노력을 기울였나요?,2020,가천대,컴퓨터공학과,가천바람개비1전형
"Q : 학과를 위해서 했던 대회, 동아리활동이나 학과에 관련해서 읽은 책이 있나요?",2020,가천대,컴퓨터공학과,가천바람개비1전형
Q : 생기부에 기초C언어와 파이썬을 학습하고 독학했다고 되어있 는데 어떤 식으로 공부했나요?,2020,가천대,컴퓨터공학과,가천바람개비1전형
Q : 동아리 활동에서 특정 활동을 하게 된 계기를 물어보셨습니다.,2020,가천대,컴퓨터공학과,가천바람개비1전형
Q : 학생은 고등학교 초기에 목표가 뭐였어요?,2020,가천대,컴퓨터공학과,가천바람개비1전형
Q : 컴퓨터공학에서 학업 과정 중 가장 중요한 것은 무엇이라고 생각하나요?,2020,가천대,컴퓨터공학과,가천바람개비1전형
Q : 컴퓨터공학의 어떤 분야에 관심이 가장 많나요?,2020,가천대,컴퓨터공학과,가천바람개비1전형
Q : 정보보안에 대해 아는 것이 있으면 설명해 주세요.,2020,가천대,컴퓨터공학과,가천바람개비1전형
Q : 노인복지센터에 정기적으로 봉사활동을 간 계기가 무엇인가요? 어떤 어려움이 있었나요?,2020,가천대,컴퓨터공학과,가천바람개비1전형
Q : 많은 활동을 했는데 가장 의미 있었던 활동은 무엇인가요?,2020,가천대,컴퓨터공학과,가천바람개비1전형
Q : 생기부에 인성이 가장 바른 학생이라는 내용이 있는데 왜 기재되어 있을까요?,2020,가천대,컴퓨터공학과,가천바람개비1전형
Q : 시간이 끝났는데 마지막으로 할 말 있으면 해주세요.,2020,가천대,컴퓨터공학과,가천바람개비1전형
Q : 화공생명공학과 지원 동기는?,2020,가천대,화공생명공학과,학석사통합종합전형
Q : 발명아이디어 수상경력이 있는데 어떤 아이디어를 냈나?,2020,가천대,화공생명공학과,학석사통합종합전형
"Q : 생기부에 SSB 장치를 이용해 실험했는데, 이 장치는 무엇인가?",2020,가천대,화공생명공학과,학석사통합종합전형
Q : 봉사시간이 많던데 주로 무슨 봉사를 했나?,2020,가천대,화공생명공학과,학석사통합종합전형
"Q : ‘화학교과서는 살아있다’ 라는 책을 읽었는데, 이 책에 대해 설명해 보자.",2020,가천대,화공생명공학과,학석사통합종합전형
Q : 그러면 본인이 가장 좋아하는 화학 개념은 무엇인가?,2020,가천대,화공생명공학과,학석사통합종합전형
Q : 자소서에 나일론 합성실험에 실패했던데 그 이유는 무엇이가요?,2020,가천대,화공생명공학과,학석사통합종합전형
Q : 나일론 합성이 어디서 이루어지는가?,2020,가천대,화공생명공학과,학석사통합종합전형
Q : 나일론 합성실험 할 때 어떤 용액이 위에 있어야 하는지 아는가?,2020,가천대,화공생명공학과,학석사통합종합전형
Q : 만약에 책상위에서 공을 떨어뜨리면 역학적 에너지가 보존이 되는가?,2020,가천대,화공생명공학과,학석사통합종합전형
Q : 열에너지로 빠져나갈 텐데?,2020,가천대,화공생명공학과,학석사통합종합전형
Q : 열손실이 생겨도 보존이 되는가?,2020,가천대,화공생명공학과,학석사통합종합전형
Q : 마지막으로 하고 싶은 말?,2020,가천대,화공생명공학과,학석사통합종합전형
Q : 성격의 장단점과 함께 자기소개하기,2020,강원대,경영회계학부,미래인재전형
"Q : 강원대 경영, 회계학부를 지원하게 된 지원 동기",2020,강원대,경영회계학부,미래인재전형
Q : 군대와 경영의 관계,2020,강원대,경영회계학부,미래인재전형
Q : 본인이 생각하는 현재 군대의 경영 방식에 대한 의견,2020,강원대,경영회계학부,미래인재전형
Q : 3학년 때 외부 봉사활동을 하지 않은 이유,2020,강원대,경영회계학부,미래인재전형
Q : 마지막으로 하고 싶은 말,2020,강원대,경영회계학부,미래인재전형
Q : 독일 마을을 방문해 분석하고 한국만의 로컬리티를 살린 문화마을을 만들고 싶다고 쓰여 있는데 독일 마을에서 발견한 문제점이 무엇이었는지?,2020,건국대,문화콘텐츠학과,사회통합전형
Q : 따로 생각해둔 한국만의 문화마을 콘텐츠가 있다면?,2020,건국대,문화콘텐츠학과,사회통합전형
Q : 독일과 유럽 전쟁사에 관심이 많다고 썼는데 그 이유가 무엇이죠?,2020,건국대,문화콘텐츠학과,사회통합전형
Q : 학생들이 참여할 수 있는 학생국제문제회의 인프라를 구축하고 싶다고 했는데 그렇게 생각하게 된 동기 와 구체적인 내용에 대해 설명해주세요. 학생은 학생의 콘텐츠가 실현 가능하다고 생각하나요?,2020,건국대,문화콘텐츠학과,사회통합전형
Q : 마지막으로 하고 싶은 말은?,2020,건국대,문화콘텐츠학과,사회통합전형
Q : 연구원을 희망하시는데 졸업 후 계획이 어떻게 되죠?,2020,건국대,의생명공학과,학생부종합KU자기추천
Q : 위 연구실은 식물에 대한 연구를 하는데 학생의 진로와 다르지 않나요?,2020,건국대,의생명공학과,학생부종합KU자기추천
Q : 창의적 질문상은 어떤 상입니까?,2020,건국대,의생명공학과,학생부종합KU자기추천
Q : 창의탐구한마당에서 어떤 활동을 했나요?,2020,건국대,의생명공학과,학생부종합KU자기추천
Q : 그러면 생명과학과 관련한 활동으로는 어떤 것을 했나요?,2020,건국대,의생명공학과,학생부종합KU자기추천
Q : 위 활동을 하면서 특별히 힘들었던 적이 있나요?,2020,건국대,의생명공학과,학생부종합KU자기추천
Q : 마지막으로 할 말 있나요?,2020,건국대,의생명공학과,학생부종합KU자기추천
Q : 자기소개,2020,경북과학대,간호학과,일반고교과전형
Q : 지원동기,2020,경북과학대,간호학과,일반고교과전형
Q : 자신의 장단점,2020,경북과학대,간호학과,일반고교과전형
Q : 어떤 간호사가 되고싶은지?,2020,경북과학대,간호학과,일반고교과전형
Q : 왜 경북과학대에 지원했는지?,2020,경북과학대,간호학과,일반고교과전형
Q : 어떻게 오셨어요?[분위기 푸시려고 한 말],2020,경북과학대,간호학과,일반
Q : 자기소개 해볼래요?,2020,경북과학대,간호학과,일반
"Q : 학교 오기 전에 어떤 것을 할 계획이에요?[대학관련 내용x, 진짜 하고싶은 운전 면혀나 토익...]",2020,경북과학대,간호학과,일반
Q : 긴장 많이 되시죠? 긴장 풀고 몇 가지 질문하겠습니다.,2020,경북대,간호학과,학생부종합지역인재전형
Q : 1학년 때 꿈이 간호장교였는데 2학년 때 간호사로 바뀐 이유는?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 호스피스 간호사를 꿈꾸게 된 계기는?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 심리 동아리 ‘하이스타’의 뜻과 한 활동은?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 봉사 활동을 하면서 힘든 점은?,2020,경북대,간호학과,학생부종합지역인재전형
Q : (추가질문) 그럼 봉사 활동을 할 때에 힘든 점은 없었나요?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 긴장 많이 되시죠? 긴장 풀고 몇 가지 질문하겠습니다.,2020,경북대,간호학과,학생부종합지역인재전형
Q : 1학년 때 꿈이 간호장교였는데 2학년 때 간호사로 바뀐 이유는?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 호스피스 간호사를 꿈꾸게 된 계기는?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 심리 동아리 ‘하이스타’의 뜻과 한 활동은?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 봉사 활동을 하면서 힘든 점은?,2020,경북대,간호학과,학생부종합지역인재전형
Q : (추가질문) 그럼 봉사 활동을 할 때에 힘든 점은 없었나요?,2020,경북대,간호학과,학생부종합지역인재전형
"Q : 진로희망에 노인전문간호사라고 적혀있는데, 이 꿈을 이루기 위해 학교에서 자신이 한 노력?",2020,경북대,간호학과,학생부종합지역인재전형
Q : 그렇다면 노인전문간호사가 되는 방법?,2020,경북대,간호학과,학생부종합지역인재전형
"Q : (생기부)’시험관 시술 잉여배아를 줄기세포의 원천으로 사용할 수 있는가‘ 라는 주제로 토론했는데, 간호 와 연관시킬 수 있나요?",2020,경북대,간호학과,학생부종합지역인재전형
Q : (추가) 이 기술이 악행을 일으킬 수 있다고 했는데 왜 그렇게 생각했나요?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 본인이 생각했을 때 간호사에게 가장 중요한 자질?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 그렇다면 자신이 경청을 실천한 사례는?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 고운말 천사는 어떻게 선정되나요?,2020,경북대,간호학과,학생부종합지역인재전형
"Q : 환자들에게 귀를 기울이는 것이 중요하다고 했는데, 너무 바쁘면 어떻게 하나요?",2020,경북대,간호학과,학생부종합지역인재전형
"Q : 100프로젝트상이 1위인데, 한 명만 받는 건가요?",2020,경북대,간호학과,학생부종합지역인재전형
Q : 진로희망을 보면 임상전문간호사로 기입되어 있는데 특별한 계기가 있나요?,2020,경북대,간호학과,학생부종합지역전형
Q : ‘끊임없이 질문하기’ 라는 본인의 학습태도가 간호학과에 진학하여 도움이 될 만한 점이 있다면?,2020,경북대,간호학과,학생부종합지역전형
"Q : 3학년 때 무료급식 봉사를 했다고 나와있는데, 어떤 활동을 하였고 무엇을 느꼈나요?",2020,경북대,간호학과,학생부종합지역전형
"Q : 간호 동아리 부장을 하며 어려웠던 점, 느낀 점은?",2020,경북대,간호학과,학생부종합지역전형
Q : 봉사를 많이 했는데 봉사를 통해 느낀점?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 노인 전문간호사의 어려운 점이 어떤 것이 있을까?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 깨단이라는 자율동아리를 했는데 깨단은 무엇이고 어떤 활동을 했나?,2020,경북대,간호학과,학생부종합지역인재전형
"Q : 1,2학년 때 간호사가 꿈이었다가 3학년 때 노인전문간호사로 바꾼이유?",2020,경북대,간호학과,학생부종합지역인재전형
Q : 특정 요양원에서 지속적으로 봉사했는데 그 이유는?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 앞으로의 학업계획은?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 시냅스 탐구를 하면서 배운 점과 그것이 간호학과에 와서 어떻게 도움이 될 것 같은지?,2020,경북대,간호학과,지역인재학생부종합전형
Q : 본인이 위기대처능력을 지니고 있다고 생각하는가?,2020,경북대,간호학과,지역인재학생부종합전형
Q : 위기대처능력을 보여줄 수 있었던 사례?,2020,경북대,간호학과,지역인재학생부종합전형
Q : 간호사와 간호조무사 차이에 대해 발표했는데 어떤 내용을 발표했는지?,2020,경북대,간호학과,지역인재학생부종합전형
Q : 또 다른 차이는 어떤 게 있는지?,2020,경북대,간호학과,지역인재학생부종합전형
Q : 노인전문간호사를 희망한다고 했는데 노인전문간호사가 되기 위해 어떤 과정을 거쳐야 하는지?,2020,경북대,간호학과,지역인재학생부종합전형
Q : 간호사에서 노인전문간호사로 꿈이 바뀐 계기?,2020,경북대,간호학과,지역인재학생부종합전형
Q : 봉사에서 노인 분들을 어떻게 대했는지?,2020,경북대,간호학과,지역인재학생부종합전형
Q : 요양원에서 어떤 봉사활동을 했는지?,2020,경북대,간호학과,지역인재학생부종합전형
Q : ‘콩나물 대가리 색은 왜 노란색일까?’라는 의문이 생기고 나서 탐구했다고 되어 있는데 어떻게 탐구하였 나요?,2020,경북대,간호학과,농어촌전형
Q : 사나래 동아리에서 본인이 가장 기억에 남는 활동?,2020,경북대,간호학과,농어촌전형
Q : 엔제리너스 자율동아리에서 기억에 남는 활동?,2020,경북대,간호학과,농어촌전형
Q : ‘남은 생의 첫날’을 읽고 나서 소감,2020,경북대,간호학과,농어촌전형
"Q : 자기소개서에 돌연변이를 작성하면서 느낀 점, 배운 점은?",2020,경북대,간호학과,학생부종합지역인재전형
"Q : 책을 읽고 느낀 점, 배운 점은?",2020,경북대,간호학과,학생부종합지역인재전형
Q : 책을 읽고 변화한 점은?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 생명과학시간 유전자 재조합과 인공장기 신문의 내용은?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 보동보동(보건 동아리)중 기억에 남는 활동은?,2020,경북대,간호학과,학생부종합지역인재전형
Q : 봉사 활동을 삼 년간 한 이유와 느낀 점은?,2020,경북대,간호학과,학생부종합지역인재전형
"Q : 진로가 계속 바뀌었는데, 최종 목표가 뭔가?",2020,경북대,건축학부,학생부종합전형
"Q : 제일 자신 있는 과목과 자신 없는 과목은 무엇이며, 그 이유도 말해보세요.",2020,경북대,건축학부,학생부종합전형
Q : 유네스코 동아리가 뭔가?,2020,경북대,건축학부,학생부종합전형
Q : 수능 잘 쳤나?,2020,경북대,건축학부,학생부종합전형
Q : 학교에 학생이 되게 많네. 왜 그렇지?,2020,경북대,건축학부,학생부종합전형
Q : 자신이 가장 좋아하는 과목과 싫어하는 과목은?,2020,경북대,건축학부,학생부종합전형
Q : 꿈이 건축공학자 건축구조기술사인데 그 이유는?,2020,경북대,건축학부,학생부종합전형
Q : 수능은 잘 보셨나요?,2020,경북대,건축학부,학생부종합전형
Q : 원서는 딴데 많이 넣었어요? 서울쪽에 많이 넣었나요?,2020,경북대,건축학부,학생부종합전형
Q : 일단 성적을 보니까 지구과학 과목 성적이 좋지 않은데 특별한 이유가 있나요?,2020,경북대,건축학부,학생부종합일반학생전형
Q : 이과쪽 보다는 문과쪽이 오히려 좀 더 나은 거 같네요. 국어나 한국사 이런 건 탑인데 과학 과목이 좀,2020,경북대,건축학부,학생부종합일반학생전형
"Q : 1,2학년 때 건축반이라는 동아리를 한 걸로 보이는데 여기서 했던 활동 간단히 설명해주고 가장 기억에 남는 활동 말씀해 주시겠어요?",2020,경북대,건축학부,학생부종합일반학생전형
Q : 성적에 비해 물리에 관심을 많이 가지고 물리와 건축을 연관지으며 활동을 한 것 같은데 소개 좀 해주 세요.,2020,경북대,건축학부,학생부종합일반학생전형
Q : 이제 면접이 끝났는데 이거 마치고 나서 뭐 할 생각이에요?,2020,경북대,건축학부,학생부종합일반학생전형
Q : 건축학과에 지원하게 된 가장 큰 동기?,2020,경북대,건축학부,학생종합전형
Q : 현대 건축과 전통 건축을 어떻게 접목 할 수 있나?,2020,경북대,건축학부,학생종합전형
Q : 수상 경력 중 가장 의미있다고 생각하는 것은?,2020,경북대,건축학부,학생종합전형
Q : 카프라 대회가 무엇인지?,2020,경북대,건축학부,학생종합전형
Q : 수학 동아리인데 대회에 참여하며 수학과 연관되어 느낀 것이 있다면?,2020,경북대,건축학부,학생종합전형
Q : 구체적으로 어떤 건물을 구상하여 만들었는지?,2020,경북대,건축학부,학생종합전형
Q : 건물을 설계할 때 가장 중요하다고 생각하는 점?,2020,경북대,건축학부,학생종합전형
"Q : 건축학과 교수님과의 면담은 어떻게 이루어졌고, 무엇을 배우고 느꼈는지?",2020,경북대,건축학부,학생부종합전형
Q : 배운 것과 관련된 교과?,2020,경북대,건축학부,학생부종합전형
Q : 영어성적이 낮은데 그 이유와 앞으로 공부계획은?,2020,경북대,건축학부,학생부종합전형
Q : 생명과학과 지구과학을 잘 했는데 건축과 관련된 점은?,2020,경북대,건축학부,학생부종합전형
Q : 어떤 건축을 하고 싶은가?,2020,경북대,건축학부,학생부종합전형
Q : 적정기술이란? (자소서),2020,경북대,건축학부,학생부종합전형
Q : 가우디의 성당이 적정 건축이라 생각하는가?,2020,경북대,건축학부,학생부종합전형
Q : 본인이 생각하는 리더십이란?,2020,경북대,건축학부,학생부종합전형
Q : 모두의 의견을 듣기 어려울텐데...,2020,경북대,건축학부,학생부종합전형
"Q : 빌드인 동아리가 다른 학교에도 있는 것 같던데 무슨 활동을 하는 동아리인지 이야기해주고, 본인이 동 아리에서 한 활동을 이야기해봐라.",2020,경북대,건축학부,학생부종합전형
"Q : 지구과학, 물리 이런 과목이 다른 과목에 비해 성취도가 낮은데 뭐 특별한 이유가 있었는가?",2020,경북대,건축학부,학생부종합전형
Q : 좋아하는 과목 있었는지?,2020,경북대,건축학부,학생부종합전형
Q : 미술과목을 좋아한다고 했는데 미술관 같은 곳 가본 적이 있는지? 또 좋아하는 예술가는 있는지?,2020,경북대,건축학부,학생부종합전형
Q : 본인이 지금 건축가라면 어떻게 사회에 기여할 수 있을까?,2020,경북대,건축학부,학생부종합전형
Q : 생기부를 보니 영어 성적이 굉장히 우수한 것 같은데 이와 관해 말해볼래요?,2020,경북대,경북대,학생부종합일반학생전형
"Q : 생물학전공에 지원을 했으니 생명과학은 당연히 좋아할 거고, 생명과학을 제외하고 자신이 가장 잘하거나 좋아하는 과목, 제일 싫어하거나 부진한 과목에 대해 말해보세요.",2020,경북대,경북대,학생부종합일반학생전형
Q : 진로희망사항에 의료생명공학연구원이라고 적혀있어요. 의료생명공학이라는 말을 잘 들어보지 못 한 것 같은데 설명해보세요.,2020,경북대,경북대,학생부종합일반학생전형
Q : 실험이수제같은 생소한 이름의 활동이 있는데요. 이게 뭐죠?,2020,경북대,경북대,학생부종합일반학생전형
"Q : 원형질 분리 실험 같은 거 솔직히 너무 뻔한 것 같은데, 자신만의 실험을 해 본 경험이 있나요?",2020,경북대,경북대,학생부종합일반학생전형
Q : 원칙상으로 되지 않지만 간단하게 해보세요.,2020,경북대,경북대,학생부종합일반학생전형
Q : 유효핵전하가 뭐죠?,2020,경북대,경북대,학생부종합일반학생전형
Q : 원자의 주기성에 관심이 많네요?,2020,경북대,경북대,학생부종합일반학생전형
"Q : 극성, 무극성 차이가 뭐죠?",2020,경북대,경북대,학생부종합일반학생전형
"Q : 메탄과 물 분자의 극성, 무극성이 나뉘는 이유는 뭔지 설명해보세요",2020,경북대,경북대,학생부종합일반학생전형
Q : 대학에 와서 하고 싶은 실험은?,2020,경북대,경북대,학생부종합일반학생전형
Q : 소외계층 아이들을 대할 대 뭐가 제일 중요하다고 생각하나요?,2020,경북대,경북대,학생부종합일반학생전형
Q : 많이 기다렸죠?,2020,경북대,경영학부,학생부종합일반전형
Q : 자기소개서 보니까 공부를 굉장히 재밌게 했네요. 언어과목 중에 영어를 제외하고 어떻게 공부했는지 말해주세요.,2020,경북대,경영학부,학생부종합일반전형
Q : 3년 동안 진로희망이 외교관인데 경영학과에 왜 진학하려고 하나요?,2020,경북대,경영학부,학생부종합일반전형
Q : 그럼 경영학이 무엇인지 설명해보세요.,2020,경북대,경영학부,학생부종합일반전형
Q : 외교관을 꿈꾸게 된 계기는 뭔가요?,2020,경북대,경영학부,학생부종합일반전형
Q : 편지를 아직도 쓰고 있나요?,2020,경북대,경영학부,학생부종합일반전형
Q : 학생은 그런 문제에 관심이 많고 NGO에도 관심이 많은 것 같은데 그런 일을 하면 경제적으로 힘들텐 데.. 경영학과 나와서 회계사나 CEO나 돈 많이 벌 수 있는 혹은 안정적인 직업도 많은데 굳이 경영학과 를 나와서 그렇게 힘든 길을 가야 할까요? 감당할 수 있어요?,2020,경북대,경영학부,학생부종합일반전형
Q : 진로희망사항에 ‘MICE 산업 종사자‘라고 적혀있는데 왜 MICE 산업 종사자를 희망합니까?,2020,경북대,경영학부,학생부종합일반학생전형
Q : 사회적 가치와 공유가치의 차이점이 뭡니까?,2020,경북대,경영학부,학생부종합일반학생전형
"Q : 계속 MICE 산업, MICE 산업하는데, 도대체 MICE 산업이 뭡니까?",2020,경북대,경영학부,학생부종합일반학생전형
Q : 가장 중요하게 생각하는 과목이 뭡니까?,2020,경북대,경영학부,학생부종합일반학생전형
Q : 기업의 사회적 가치에 대한 ‘프리드먼’과 ‘애로우’의 의견을 정리해보세요.,2020,경북대,경영학부,학생부종합일반학생전형
Q : 그 둘 중 어떤 의견을 지지합니까?,2020,경북대,경영학부,학생부종합일반학생전형
Q : 수능은 잘 봤나? (반말로 물으심),2020,경북대,경영학부,학생부종합일반학생전형
Q : 성적도 그렇게 좋지는 않은데...,2020,경북대,경영학부,학생부종합일반학생전형
"Q : 아까 보니까 영어 발음이 좋던데, 유학 경험이 있습니까?",2020,경북대,경영학부,학생부종합일반학생전형
Q : 영어 공부는 어떻게 했습니까?,2020,경북대,경영학부,학생부종합일반학생전형
Q : ‘영어영재학급’은 뭐죠?,2020,경북대,경영학부,학생부종합일반학생전형
Q : 점심은 많이 먹고 왔나요? (긴장 풀어주려고 하시는 질문 같았어요.),2020,경북대,경영학부,학생부종합일반학생전형
Q : 제일 좋아하는 과목이 뭐였나요?,2020,경북대,경영학부,학생부종합일반학생전형
Q : 그럼 반대로 좀 힘들었던 과목이 있다면 무엇인가요?,2020,경북대,경영학부,학생부종합일반학생전형
Q : 마케팅이 무엇이죠?,2020,경북대,경영학부,학생부종합일반학생전형
