내용,대입연도,대학명,모집단위,전형명
Q : 수학과 생명과학은 별로 연관이 없는데 어떻게 생각하나?,2019,POSTECH,단일학과  ,일반전형
Q : 그런건 금방 배우면 되는건데 (연관이) 없지 않나?,2019,POSTECH,단일학과  ,일반전형
"Q : 위의 식이 어떻게 우리가 가상세계의 사람일 확률을 의미할 수 있는지 각 값과 연관지어 설명하시 오.(MpqNH, MH) ",2019,POSTECH,단일학과  ,일반전형
Q : 위의 식에서 우리가 가상인간이라고 합리적으로 판단하기 위해선 어떤 조건이 있어야 할지 설명하시오.,2019,POSTECH,단일학과  ,일반전형
Q : 위의 식에서 우리가 실제 인간이라고 합리적으로 판단하기 위해선 어떤 조건이 있어야 할 지 설명하 고 구체적인 예시를 드시오.,2019,POSTECH,단일학과  ,일반전형
Q : 추가질문. 구체적인 수치로 설명하는 것이 아니라 상황을 들어보라 함,2019,POSTECH,단일학과  ,일반전형
Q : 지금까지 다룬 시뮬레이션 논변을 비판하시오.,2019,POSTECH,무학과  ,일반 전형
Q : 기계공학 교수가 된 동기가 무엇인가?,2019,POSTECH,무학과  ,일반 전형
Q : 연구해 본 것 중에 가장 흥미롭고 힘들었던 것은 무엇인가?,2019,POSTECH,무학과  ,일반 전형
Q : 확률에 대한 저 식이 어떻게 우리가 가상세계의 사람일 확률을 의미하는지 각 값들과 식의 의미에 대해 설명하시오.,2019,POSTECH,무학과  ,일반 전형
Q : 우리가 가상인간이라고 합리적으로 판단하기 위해서는 어떤 조건이 있어야 하나,2019,POSTECH,무학과  ,일반 전형
Q : [추가]기준치를 굳이 안두어도 될거같은데?,2019,POSTECH,무학과  ,일반 전형
"Q : 우리가 실제인간이라고 합리적으로 판단하기 위해서는 어떤 조건이 있어야 하나, 구체적인 사례도 들기",2019,POSTECH,무학과  ,일반 전형
Q : 제시문에서 다룬 시뮬레이션에 대해 논변,2019,POSTECH,무학과  ,   일반전형
Q : [추가]학생은 식 자체에서의 결함을 찾았는데 그럼 이 논문이 가정한 세계에 대해서는 인정하는 것인지? [추가]그렇다면 MpqNH값이 엄청큰 경우에는 내가 가상인간인지 실제인간인지 모르는 것 아닐까?,2019,POSTECH,무학과  ,   일반전형
Q : 봉사시간이 많네요. 가장 의미있었던 봉사는?,2019,POSTECH,무학과  ,   일반전형
Q : 몇학년대상으로 했는지 등,2019,POSTECH,무학과  ,   일반전형
Q : 마지막으로 우리한테 질문하고싶은 거나 궁금한 것?,2019,POSTECH,무학과  ,   일반전형
Q : 뭐 타고 왔나요? 어제 왔는지 오늘 왔는지,2019,POSTECH,무학과  ,   일반전형
Q : 포스텍에 지원한 이유,2019,POSTECH,무학과  ,   일반전형
Q : 본인이 연구해보고 싶은 분야,2019,POSTECH,무학과  ,   일반전형
Q : 구체적으로 포스텍 진학시에 진로계획,2019,POSTECH,무학과  ,   일반전형
Q : 본인의 특성(본인의 별명),2019,POSTECH,무학과  ,일반전형
Q : 본인만의 슬럼프 극복방법,2019,POSTECH,무학과  ,일반전형
Q : 포스텍이 당신에게 해줬으면 하는 교육?,2019,POSTECH,무학과  ,일반전형
Q : 왜 포스텍에 지원하였는가?,2019,POSTECH,무학과  ,일반전형
Q : 수학을 좋아하는 거 같던데 왜 좋아하는가?,2019,POSTECH,무학과  ,일반전형
Q : 우선 준비한 자기소개부터 해볼까요?,2019,POSTECH,무학과  ,일반전형
"Q : 제가 진짜 궁금해서 그러는데, 스마트 농업이 뭐죠?",2019,POSTECH,무학과  ,고른 기회(농어촌)전형
Q : 그런데 스마트 농업은 전남 쪽이 더 발달한 것 아닌가? 왜 전남에 있는 대학교가 아니라 우리학교 지원 했어요?,2019,POSTECH,무학과  ,고른 기회(농어촌)전형
"Q : 스마트농업 기술은 아메리카 대륙과 같은 넓은 땅에 대규모로 들여야 더 효율적인 것으로 알고 있는데, ",2019,POSTECH,무학과  ,고른 기회(농어촌)전형
Q : ㅇㅇㅇㅇ 고등학교가 어디 있는 학교죠?,2019,UNIST,경영계열  ,일반전형
Q : LOVE ECONOMY는 경제동아리인가요?,2019,UNIST,경영계열  ,일반전형
Q : 사회학적 상상력은 뭐하는 동아리죠?,2019,UNIST,경영계열  ,일반전형
Q : 마지막으로 하고 싶은 말 있나요?,2019,UNIST,경영계열  ,일반전형
Q : 어떻게 오셨어요?,2019,UNIST,경영계열  ,일반전형
Q : 유니스트 몇 번째 오는 거예요?,2019,UNIST,경영계열  ,일반전형
Q : 처음 오셨다고 했는데 UNIST는 어떻게 알게 되셨어요?,2019,UNIST,경영계열  ,일반전형
Q : (제시문 면접 후) 3년 동안 모두 본인 진로는 수학 교수나 수학 쪽인데 부모님은 항상 공학자네요. 의견 조정은 해보셨나요?,2019,UNIST,경영계열  ,일반전형
Q : 일반고라서 과학고에 비해서 교과 외의 심오한 내용을 공부할 시간이 부족했을 거 같은데 맞습니까?,2019,UNIST,이공계열  ,일반전형(이공계열)
Q : 고등학교 수학은 수학과에서 배우는 수학과는 다르고 오히려 공학 쪽에서 쓰는 수학과 가까운데 거기에 대해서는 생각해봤어요?,2019,UNIST,이공계열  ,일반전형(이공계열)
Q : 마지막으로 하고 싶은 말은?,2019,UNIST,이공계열  ,일반전형(이공계열)
Q : 네 자리에 앉으시구요. 어디서 오셨어요?,2019,UNIST,이공계열  ,일반전형(이공계열)
Q : 그럼 혹시 디지스트도 원서냈어요?,2019,UNIST,이공계열  ,일반전형(이공계열)
Q : 디지스트는 면접 언제에요?,2019,UNIST,이공계열  ,일반전형(이공계열)
Q : 그럼 지원동기부터 말씀해주시겠어요?,2019,UNIST,이공계열  ,일반전형(이공계열)
"Q : 나도 과학자지만, 우리나라가 기초 학문이 참 약해요, 노벨상이 없는 이유기도 한데, 왜 그런거 같아요?",2019,UNIST,이공계열  ,일반전형
"Q : 음, 신재생에너지에 대해 관심이 참 많은 것 같은데.. 우리나라 정책이 지금 신재생에너지 비중을 늘리 는 쪽으로 가고 있어요. 신재생에너지 비중이 늘어나면 전기세가 늘어난다는 생각을 사람들이 많이 하는 데, 학생은 어떻게 생각해요?",2019,UNIST,이공계열  ,일반전형
Q : 그러면 태양발전같은 신재생에너지보다 연료전지가 나은 게 뭐에요?,2019,UNIST,이공계열  ,일반전형
"Q : 그러면 연료전지같은 신재생에너지로 화력 발전, 원자력 발전을 대체할 수 있을거 같아요?",2019,UNIST,이공계열  ,일반전형
"Q : 근데 수소를 얻으려면 물을 전기분해해서 얻어야 하잖아요, 거기에 필요한 전기는 뭘로 얻을 거예요?",2019,UNIST,이공계열  ,일반전형
Q : 그럼 그 수소 생산 효율이 얼마나 되는지는 알아요?,2019,UNIST,이공계열  ,일반전형
Q : 아니아니 연료전지 말구 수소를 전기분해 했을때 얼마나 생산되는지요. 100%일 거같아요? ,2019,UNIST,이공계열  ,일반전형
"Q : 지구온난화 온실가스 이야기를 했는데, 지구온난화가 왜 문제가 돼요? 따뜻해지면 좋은 거 아닌가?",2019,UNIST,이공계열  ,일반전형
"Q : 그러면 계속 북한, 러시아 이런 식으로 올라가서 살면되지 않을까?",2019,UNIST,이공계열  ,일반전형
Q : 제시문에 나와 있는 문제부터 설명해보실래요?,2019,UNIST,이공계열  ,일반전형
"Q : 관절염과 나이가 상관관계가 있다는 것을 개인적인 경험에서 말해주셨는데, 그 경험은 일반적인 결론을 끌어내기에는 표본의 수가 너무 작은 것 아닐까요?",2019,UNIST,이공계열  ,일반전형
Q : 어떤 분야를 가장 좋아하죠?,2019,UNIST,이공계열  ,일반전형
Q : 저희 학교에 지원한 동기가 있나요?,2019,UNIST,이공계열  ,일반전형
"Q : 그러면 UNIST 외에도 로봇에 대해 깊게 연구할 수 있는 더 좋은 학교도 많은데, 잘 찾아보고 지원한 것 이 맞나요?",2019,UNIST,이공계열  ,일반전형
"Q : 그러면 저희 학교에서 연구를 하고 싶다고 하셨는데, 본인이 가진 연구자의 자질은 무엇인가요?",2019,UNIST,이공계열  ,일반전형
Q : (3번 답변 이후)  또 임금의 경우는?,2019,UNIST,이공계열  ,일반전형
"Q : 그건 원인이 될 수도 있고, 결과가 될 수도 있을 것 같은데.. 영국 노동자 임금이 비싸서 기계 생산의 필요성을 느꼈을 수도 있었겠지.",2019,UNIST,이공계열  ,일반전형
Q : 제시문 말해보세요. (제시문 하기 전에 자기소개함),2019,UNIST,이공계열  ,일반전형
Q : 영어 성적이 좋다. 외국 연구원들과 연구할 때 영어가 중요한데 영어 공부 계획은?,2019,UNIST,이공계열  ,일반전형
Q : 인성이 좋다고 생활 기록부에 적혀있다. 본인이 생각하는 자신의 인성의 장점 인성과 관련된 일화는 없는가?,2019,UNIST,이공계열  ,일반전형
Q : 동아리 활동 경험 중 기억에 남는것?,2019,UNIST,이공계열  ,일반전형
Q : 마지막으로 하고 싶은말,2019,UNIST,이공계열  ,일반전형
Q : 자기소개 해보세요,2019,UNIST,이공계열  ,일반전형
Q : 우리학교 와서 해보고 싶은 것?,2019,UNIST,이공계열  ,일반전형
Q : 자동차에 있어서 요즘 기계공학과 전자공학 중 무엇이 더 많이 쓰인다고 생각하세요?(꿈이 자동차와 관 련된 기계공학자였기 때문에 질문을 받음),2019,UNIST,이공계열  ,일반전형
Q : 마지막으로 하고 싶은 말?(답변하는 도중에 자신의 장점 한가지를 얘기함) 장점 더 없어요?,2019,UNIST,이공계열  ,일반전형
Q : 본인 생기부 3년 동안 평가가 되게 좋은데 본인은 자신이 이 평가를 받는 것이 옳다고 생각하는가? ,2019,UNIST,이공계열  ,일반전형
Q : 본인 역량은 되게 뛰어난 것 같은데 그에 비해 꿈은 처음부터 끝까지 무조건 생명공학자다. 이거 이유 가 있는가?,2019,UNIST,이공계열  ,일반전형
Q : UNIST는 의대가 없는데 괜찮겠는가? 의대는 관심이 없나?,2019,UNIST,이공계열  ,일반전형
Q : 마지막으로 하고 싶은 말 ,2019,UNIST,이공계열  ,일반전형
Q : 자기소개,2019,UNIST,이공계열  ,학생부 종합전형
Q : 애드포스트라는 것을 통해 네이버가 수익을 올리는데 애드블럭으로 광고를 막으면 어떻게 할건지?,2019,UNIST,이공계열  ,학생부 종합전형
Q : 그렇다면 글로벌 경영에 필요한 과목은 뭐라 생각하나?,2019,UNIST,이공계열  ,학생부 종합전형
Q : 법학과에 지원한 이유가 뭔가요??,2019,UNIST,이공계열  ,학생부 종합전형
Q : 독서를 별로 안 하셨네요?,2019,가천대,글로벌경영학과  ,가천프런티어
Q : 형사가 되고 싶은 점에 영향을 끼친 롤모델이나 사건이 있나요?,2019,가천대,글로벌경영학과  ,가천프런티어
Q : 왜 소프트웨어학과에 지원했는가?,2019,가천대,글로벌경영학과  ,가천프런티어
"Q : 학교에서 하는 소프트웨어 캠프에 참가했는데 어떤 것들을 했는가? (생기부, 자소서 내용)",2019,가천대,법학과  ,사회기여자
"Q : 본인이 만든 블록체인과 사내보안 시스템을 설명해봐라. (생기부, 자소서 내용)",2019,가천대,법학과  ,사회기여자
Q : 대학교에 진학하면 어떤 공부를 하고 싶은가?,2019,가천대,법학과  ,사회기여자
Q : 대학교에서 배운 내용을 토대로 어떤 프로그램을 개발하고 싶은가?,2019,가천대,소프트웨어학과  ,가천SW전형
Q : 1학년 헤로도투스(역사동아리) 활동 중 ㅇㅇ지방법원을 답사했는데 어떤 것을 배우고 느꼈나요?,2019,가천대,소프트웨어학과  ,가천SW전형
Q : 그러면 두 재판 형식 중 하나를 선택한다면 무엇을 선택하겠는가?,2019,가천대,소프트웨어학과  ,가천SW전형
Q : 기자가 되고 싶은데 왜 사회학과에 지원을 했나요?,2019,가천대,소프트웨어학과  ,가천SW전형
Q : 관심 있는 사회학 분야는 무엇인가요?,2019,가천대,소프트웨어학과  ,가천SW전형
Q : 자신이 사제의 길을 걸어가는 데 가장 큰 걸림돌이 되는 것이 무엇입니까?,2019,가천대,소프트웨어학과  ,가천SW전형
Q : 예쁜 아가씨가 와서 좋다고 말하면 어떻게 하겠는가?,2019,가천대,소프트웨어학과  ,가천SW전형
Q : 자기소개 해보세요.,2019,가천대,소프트웨어학과  ,가천SW전형
Q : 핵융합에 관해 진로를 이어나가려고 한다는 데 핵융합이 무엇인가요?,2019,가천대,소프트웨어학과  ,가천SW전형
Q : 핵융합에 어떻게 에너지가 나오는가?,2019,가천대,소프트웨어학과  ,가천SW전형
Q : 플라즈마가 무엇인가요.,2019,가천대,소프트웨어학과  ,가천SW전형
"Q : 어느 병동에서 일하고 싶으며, 그 이유는?",2019,가톨릭상지대,간호학과  ,일반전형
Q : 마지막으로 하고 싶은 말이 있는 학생만 말해보시오.,2019,가톨릭상지대,간호학과  ,일반전형
"Q : 경복대학교에 입학하여 우리 과에 들어왔지만 본인과 맞지 않는다고 여겨질 경우, 어떻게 할 것입니까?",2019,가톨릭상지대,간호학과  ,일반전형
Q : 다른 사람의 이야기를 잘 듣는 경청의 중요성과 경청하는 자세를 이야기해보세요.,2019,가톨릭상지대,간호학과  ,일반전형
Q : 자기소개,2019,가톨릭상지대,간호학과  ,일반전형
Q : 간 위치를 손으로 짚어보세요,2019,가톨릭상지대,간호학과  ,일반전형
"이 과에 오기까지 영향을 준 사람이 있으면 그게 누구이며, 그 이유는 무엇인가요?",2019,강원대,바이오산업공학부  ,
우리 과는 두 개의 과가 있는데 무엇이 있는지 아나요?,2019,강원대,바이오산업공학부  ,
"가장 좋아하는 과목, 싫어하는 과목이 무엇이며, 그 이유는 무엇인가요?",2019,강원대,바이오산업공학부  ,
생기부를 보면 상이 되게 많은데 체육 교과 우수상에 대해 설명해줄래요?,2019,강원대,바이오산업공학부  ,
가장 기억에 남는 외부 봉사 활동이 무엇인가요?,2019,강원대,바이오산업공학부  ,
"이 과에 오기까지 영향을 준 사람이 있으면 그게 누구이며, 그 이유는 무엇인가요?",2019,강원대,바이오산업공학부  ,
한문교육과에 지원하게 된 동기와 한문 공부를 어떻게 했는지 이야기 해 주세요.,2019,강원대,바이오산업공학부  ,
학교 교육과 학원 교육의 공통점이나 차이점을 설명해 주세요.,2019,강원대,바이오산업공학부  ,
욜로라는 말에 대하서 아니요? 욜로는 자신의 행복을 가장 중시하는 태도를 말합니다. 욜로에 대해 어 떻게 생각하는지 말해주세요.,2019,강원대,바이오산업공학부  ,
마지막으로 하고 싶은 말 있으면 하세요.,2019,강원대,바이오산업공학부  ,
핵융합쪽의 진로과 물리학과와 관계가 있는 이유가 무엇인가요?,2019,건국대,물리학과  ,KU자기추천(학생부 종합)
전자기학은 필요가 없나요?,2019,건국대,물리학과  ,KU자기추천(학생부 종합)
자기장 속에서 등속으로 이동하는 하전입자가 어느쪽으로 힘을 받나요? ,2019,건국대,물리학과  ,KU자기추천(학생부 종합)
핵융합이 우주의 에너지라고 했는데 그 이유가 무엇인가요?,2019,건국대,물리학과  ,KU자기추천(학생부 종합)
수상기록을 보면 다독상을 여러번 탔는데 특별한 이유가 있었나요?,2019,건국대,물리학과  ,KU자기추천(학생부 종합)
최근에 읽은 책이 무엇인가?,2019,건국대,물리학과  ,KU자기추천(학생부 종합)
그럼 다음 것으로 원과 포물선과 쌍곡선의 차이점에 대해서 설명해 보세요.,2019,건국대,물리학과  ,KU자기추천(학생부 종합)
포물선에서 그 선을 따로 부르는 말이 있는데...,2019,건국대,물리학과  ,KU자기추천(학생부 종합)
그렇다면 쌍곡선은 무엇인가요?,2019,건국대,물리학과  ,KU자기추천(학생부 종합)
잘 대답했어요... 시간이 다 되었으니 마지막으로 하고 싶은 말이 있나요?,2019,건국대,물리학과  ,KU자기추천(학생부 종합)
"자기소개, 지원동기?",2019,건국대,물리학과  ,KU자기추천(학생부 종합)
자신이 전공 관련 활동을 한 것,2019,건국대,물리학과  ,KU자기추천(학생부 종합)
"앞으로의 다짐, 마지막으로 할 말?",2019,건국대,물리학과  ,KU자기추천(학생부 종합)
아침 먹었어요? 뭐 먹었어요?,2019,건국대,물리학과  ,KU자기추천(학생부 종합)
오는데 힘들지 않았어요? (당일 아침에 눈이 엄청 많이 옴),2019,건국대,식량자원과학과  ,ku자기추천전형
"자기소개서에 DNA 메틸화, 후성유전학 내용이 있는데 DNA 메틸화가 무엇인지 말해보세요.",2019,건국대,식량자원과학과  ,ku자기추천전형
후성유전학은 염기서열의 변화 없이 형질을 변화시킬 수 있다고 했는데 어떻게 가능한가요? ,2019,건국대,식량자원과학과  ,ku자기추천전형
후성유전학이 이용되는 사례가 있을까요?,2019,건국대,의생명공학과  ,KU 자기추천
"최근 후성유전학을 이용한 약이 많이 나오고 있는데, 혹시 아는 것이 있나요?",2019,건국대,의생명공학과  ,KU 자기추천
"수상 기록에 작년 논문 업그레이드 대회가 있는데, 어떤 대회인가요?",2019,건국대,의생명공학과  ,KU 자기추천
지난 논문의 어떤 문제점을 어떻게 보완 했나요?,2019,건국대,의생명공학과  ,KU 자기추천
세균의 배양 정도를 판별한 기준은?,2019,건국대,의생명공학과  ,KU 자기추천
"제브라 피쉬 관련 실험을 했는데, 어떤 실험인지 설명해주세요.",2019,건국대,의생명공학과  ,KU 자기추천
인지능력을 어떻게 판별했나요?,2019,건국대,의생명공학과  ,KU 자기추천
"시간이 다 됐는데, 마지막으로 할 말 있으면 하세요.",2019,건국대,의생명공학과  ,KU 자기추천
자기소개서에 세포학에 관심이 많다고 했는데 세포학이 뭔가요?,2019,건국대,의생명공학과  ,KU 자기추천
왜 세포가 우리 몸에 중요한가요?,2019,건국대,의생명공학과  ,KU 자기추천
왜 구조적 기능적 기본단위가 세포인가요?,2019,건국대,의생명공학과  ,KU 자기추천
생기부에 화학시간에 스펙트럼분광기를 만들었다고 했는데 그 과정에서 어려웠던 점은?,2019,건국대,의생명공학과  ,KU 자기추천
생기부에 생명과학 시간에 세포분획법과 같은 활동을 했는데 설명해 보시오?,2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
가장 좋아하는 과목과 그 이유는?,2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
봉사 활동 중 겪었던 어려운 점은?,2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
건국대학교 처음 오셨어요?,2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
pH농도에 따른 지시약의 색깔 변화에 대해 공부하셨는데 지시약의 어떤 구조 때문에 색깔이 변화하는 지 설명해보세요.,2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
메틸오렌지 구조 아세요? BTB 구조 아세요?,2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
"극성, 무극성에 관심이 많다고 적혀있네요 ?는 극성이에요 무극성이에요?",2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
는 극성이에요 무극성이에요?,2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
계면활성제에 대한 논문을 작성하였다고 되어있는데 계면활성제의 정의를 설명해보세요.,2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
논문을 작성하면서 계면활성제가 인체에 미치는 부작용에 대해 생각을 해봤다고 했는데 계면활성제의 어떤 구조로 인해 인체에 부작용이 생기나요?,2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
고등학교 생활 중 가장 인상 깊었던 실험이 있다면 설명해주세요.,2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
마지막으로 하고 싶은 말 있나요?,2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
"생기부에 매체와 관련된 활동을 많이 했다고 적혀 있는데 그런 활동을 하면서 느낀 매체의 장, 단점은?",2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
1학년 때 식생활 평가를 하고 자신의 식습관을 개선하는 노력을 보였다고 적혀 있는데 구체적으로 어떤 것을 느꼈나?,2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
"1, 2학년 때까지 과학교사가 꿈이었는데 가정교사로 꿈을 바꾸게 된 계기는?",2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
자소서에 해부실험을 했다고 적혀있는데 어떤 해부실험이였고 힘든 점은 없었나?,2019,건국대,줄기세포재생공학과  ,KU자기추천자전형
진로 희망이 영상 광고 제작자인데 이를 위해서 노력한 것을 설명해 보세요.,2019,건양대,방사선학과  ,건양사람인전형
앞에 있는 의자에 앉으세요. (내가 앉은 뒤)오늘 몇 시에 일어났나요?,2019,건양대,방사선학과  ,건양사람인전형
"평소보다 일찍 일어났겠네요. (내가""네 일찍 일어났습니다.""한 뒤)돌아가면서 질문할건데 긴장하지 말고 대답하면 됩니다. 간단한 자기소개와 지원하게 된 동기를 말해 보세요.",2019,건양대,방사선학과  ,건양사람인전형
지원한 전공을 공부하면서 대학에서 해보고 싶은 일과 졸업 후 어떤 일을 하고 싶은지 얘기해 보세요.,2019,건양대,방사선학과  ,건양사람인전형
고등학교에서 배운 과목 중 본인이 좋아하는 과목과 그 이유를 간략히 해보세요.,2019,경남대,전자공학과  ,한마인재(자기추천)전형
이제 3개의 질문 중 하나를 골라서 대답하면 됩니다. (3개의 질문 읽어주심). (3개 중 내가 대답한 질문) 자신의 장점을 소개하고 아울러 단점이 있다면 이를 극복하기 위해 어떤 노력을 하였는지 얘기해보세요.,2019,경남대,전자공학과  ,한마인재(자기추천)전형
학생 본인 소개와 지원동기를 말씀해 주세요.,2019,경남대,전자공학과  ,한마인재(자기추천)전형
살면서 가장 힘들었을 때는 언제인가요? 이를 어떻게 극복했습니까?,2019,경남대,전자공학과  ,한마인재(자기추천)전형
수행평가 비중을 늘리는 것이 옳은가?'에 대한 의견을 말해 보세요?,2019,경남대,전자공학과  ,한마인재(자기추천)전형
대학 입학 후 꼭 하고 싶은 것은 무엇입니까?,2019,경남대,전자공학과  ,한마인재(자기추천)전형
자기소개와 지원동기,2019,경복대,유아교육과  ,학생부 교과
스트레스 해소법,2019,경복대,유아교육과  ,학생부 교과
왜 우리학교에 지원하게 되었는지,2019,경북과학대,간호학과  ,일반 전형
남자간호사 진출이 많은 것에 대한 생각,2019,경북과학대,간호학과  ,일반 전형
학업계획,2019,경북과학대,간호학과  ,일반전형
마지막으로 하고 싶은 말 있는 학생은 말해보세요. (손들고 대답함),2019,경북과학대,간호학과  ,일반전형
자기소개(공통질문),2019,경북과학대,간호학과  ,일반전형
자기의 롤모델,2019,경북과학대,간호학과  ,일반전형
최근 본 영화(공통질문),2019,경북과학대,간호학과  ,일반전형
자기소개,2019,경북과학대,간호학과  ,일반전형
살면서 가장 힘들었던 일 한 가지,2019,경북과학대,간호학과  ,학생부일반전형
자기 소개해주세요,2019,경북과학대,간호학과  ,학생부일반전형
최근 일어난 간호사에 대한 일 중 기억에 남는 점-기사,2019,경북과학대,간호학과  ,학생부일반전형
"자기소개, 장점, 단점",2019,경북과학대,간호학과  ,일반전형
심장의 기능,2019,경북과학대,간호학과  ,일반전형
마지막으로 하고 싶은 말은?,2019,경북대,가정교육과  ,학생부종합전형
2분 스피치 해주세요.,2019,경북대,가정교육과  ,학생부종합전형
가장 기억에 남는 대회는 무엇입니까?,2019,경북대,가정교육과  ,학생부종합전형
가장 인상 깊게 읽은 책에 대해 설명해주세요.,2019,경북대,가정교육과  ,학생부종합전형
연구 간호사가 되고 싶은 이유는 무엇입니까?,2019,경북대,가정교육과  ,학생부종합전형
"간호사로서 과학, 영어 외에 배워야 할 과목에는 어떤 것이 있을 까요?",2019,경북대,간호학과  ,수시 일반전형
마지막으로 하고 싶은 말은?,2019,경북대,간호학과  ,수시 일반전형
"(약 1분 동안 면접 과정에 대해 간단히 설명하심. 그 후 2분 스피치에 자기소개 및 지원 동기, 학업 계",2019,경북대,간호학과  ,수시 일반전형
DADC 대구 동부 스마트폰 앱 개발 공모전에서 어떤 앱을 만들어 수상하였나요?,2019,경북대,간호학과  ,수시 일반전형
그럼 그 앱을 구글이나 이런 프로그램에서 사용할 수 있도록 업로드하였나요?,2019,경북대,간호학과  ,수시 일반전형
"다양한 수상 경력이 있는데, 응급처치 및 심폐소생술 대회에서 본인은 어떤 역할을 하여 수상하게 되었 나요?",2019,경북대,간호학과  ,수시 일반전형
"3년 동안 봉사 활동도 많이 한 것 같은데, 그중에서도 장애인 시설 봉사를 가게된 이유는 무엇인가요?",2019,경북대,간호학과  ,학생부 종합 사회배려자 전형 
여기서 수화를 보여 달라고 하면 안 되겠죠?,2019,경북대,간호학과  ,학생부 종합 사회배려자 전형 
네. 잘 봤습니다. 성적을 보니까 과학 성적은 높은데 시수는 좀 적은 것 같아요. 시수가 많은 친구들에 비해 자연과학적 지식이 부족할 텐데 어떻게 할 것인가요?,2019,경북대,간호학과  ,학생부 종합 사회배려자 전형 
마지막으로 하고 싶은 말은?,2019,경북대,간호학과  ,학생부 종합 사회배려자 전형 
