내용,대입연도,대학명,모집단위,전형명
Q : ▣ [추가질문] (하나의 문제에 파생된 문제가 5개였는데 3개만 하고 잘한다고 그냥 생명으로 넘어가자고 하셨어요),2018,DGIST,기초학부,미래브레인추천전형
"Q : ▣ [지문] (생명) 1리터에 이분법으로 번식하는 생물이 사는데, 여기서 2일 간격으로 100ml씩 퍼서 개체수를 세보면 어떤 양상이 나타날까?",2018,DGIST,기초학부,미래브레인추천전형
"Q : ▣ [추가질문] 파생된 질문에 경쟁배타의 원리로 제시문이 주어졌었는데, 그래프를 그려보라고 하심.",2018,DGIST,기초학부,미래브레인추천전형
Q : 자기소개서 1번에서~ (보통 안 물어보실 가능성도 큼. 저는 약간 개인적인 이야기라 물으셨던 것일 듯),2018,DGIST,기초학부,미래브래인 추천 전형
Q : 대구에서 자라서 대구에서 학교 나오셨죠. (네) 그런데 대구에서 대학교까지 나오고 싶어요? 서울 가고 싶지 않아요? ,2018,DGIST,기초학부,미래브래인 추천 전형
Q : 다른 IOT는 어디 냈어요?,2018,DGIST,기초학부,미래브래인 추천 전형
Q : 다른 과목은 성적이 좋은데 일본어가 4등급인데..?,2018,DGIST,기초학부,미래브래인 추천 전형
Q : 뭐할 때 가장 기분이 좋아요?,2018,DGIST,기초학부,미래브래인 추천 전형
"Q : 장점은 들은 것 같은데(점점 발전한 것), 단점은 뭐라고 생각해요?",2018,DGIST,기초학부,미래브래인 추천 전형
Q : 마지막으로 하고 싶은 말?,2018,DGIST,기초학부,미래브래인 추천 전형
"Q : ▣ [지문]  DGIST의 기초교육이 창의성을 기를 수 있는 방안이라고 생각하는가? 그렇다면 그 이유를, 아니라면 그에 대한 교육의 해결책이 어떻게 나아가야 할지 토의해보라.",2018,DGIST,기초학부,미래브래인 추천 전형
Q : 자기소개서에 슈뢰딩거의 고양이에 관해 썼는데 슈뢰딩거의 고양이가 무엇인가?,2018,DGIST,기초학부,미래브래인 추천 전형
Q : 그래서 양자역학의 결론이 무엇인가?,2018,DGIST,기초학부,미래브래인 추천 전형
Q : DGIST에 아는(관심 가진) 교수가 있나? ,2018,DGIST,기초학부,미래브래인 추천 전형
Q : 인공광합성에 대해 아는 바가 있나? ,2018,DGIST,기초학부,고른기회전형
Q : (추가질문) 인공광합성과 태양전지의 차이점은?,2018,DGIST,기초학부,고른기회전형
Q : 마지막으로 하고 싶은 말은?,2018,DGIST,기초학부,고른기회전형
"Q : (자소서) 본인이 했던 다양한 음악, 체육활동은 무엇인가요?",2018,DGIST,기초학부,고른기회전형
"Q : (생기부 진로희망) 진로희망이 3년 동안 기계공학자인데, 기계공학은 타 대학의 전공을 하면 더 좋을 텐데, 왜 이곳에 지원했나요?",2018,DGIST,기초학부,고른기회전형
Q : 본인을 왜 뽑아야하나요?,2018,DGIST,기초학부,고른기회전형
Q : 지원한 대학 중 어느 대학에 진학할 건가요?,2018,DGIST,기초학부,고른기회전형
Q : 지원 대학 중 DIGST는 몇 순위 인가요? ,2018,DGIST,기초학부,미래인재브레인전형
Q : DGIST 재학생 중 고등학교 선배 2명이 있는 거 아나요?,2018,DGIST,기초학부,미래인재브레인전형
Q : 선배들에게 DGIST 정보를 들었거나 직접 연락한 적 있나요?,2018,DGIST,기초학부,미래인재브레인전형
Q : 준비 했는데 못해서 아쉬운 말 하세요.,2018,DGIST,기초학부,미래인재브레인전형
Q : 왜 교복을 안 입었나요?(다 끝나서 일어나려고 하는데 갑자기 물어봄.),2018,DGIST,기초학부,미래인재브레인전형
Q : 우리학교에 왜 오고 싶나요? (지원동기를 묻는 것),2018,DGIST,기초학부,미래인재브레인전형
Q : 우리학교에 합격했을 때의 자신의 모습을 표현해보세요,2018,DGIST,기초학부,미래인재브레인전형
Q : 우리학교에서 졸업 후 20-30년 뒤의 자신의 모습을 표현해보세요,2018,DGIST,기초학부,미래인재브레인전형
Q : 왜 우리가 당신을 뽑아야 할까요? (인재상과 관련된 것),2018,DGIST,기초학부,미래인재브레인전형
Q : 생기부 진로희망에 부모님과 원하는 게 다른데?,2018,DGIST,기초학부,학생부종합일반
Q : 학생은 어떻게 스트레스를 푸나요?,2018,DGIST,기초학부,학생부종합일반
Q : 교우관계에 대해서 질문 (잘 기억이 안남),2018,DGIST,기초학부,학생부종합일반
Q : 마지막으로 하고 싶은 말,2018,DGIST,기초학부,학생부종합일반
Q : 자기는 어떤 사람이라고 생각합니까?,2018,DGIST,기초학부,학생부종합일반
Q : 학생이 생각하기에 리더에게 가장 중요한 자질은 무엇이라고 생각합니까?,2018,DGIST,기초학부,학생부종합일반
Q : 학생의 친한친구는 어떤 친구인가요?,2018,DGIST,기초학부,학생부종합일반
Q : 여기 디지스트말고 또 어디 지원하셨어요?,2018,DGIST,기초학부,학생부종합일반
Q : 인서울 타대학교들과 우리대학교와의 차이는 무엇이라고 생각하나요?,2018,DGIST,기초학부,미래브레인 일반전형Ⅰ
Q : 고등학교가 대구에있는데 계속 대구에 박혀있으면 안지겹나요?,2018,DGIST,기초학부,미래브레인 일반전형Ⅰ
Q : 고등학교에서 감명 깊게 읽은 책 세권을 말해보세요.,2018,DGIST,기초학부,미래브레인 일반전형Ⅰ
Q : 마지막으로 하고 싶은 말은?,2018,DGIST,기초학부,미래브레인 일반전형Ⅰ
Q : 꿈(법화학자)을 가지게 된 동기,2018,DGIST,기초학부,미래브레인 일반전형Ⅰ
Q : 실제로 진실이 드러나지 않았던 사회적 이슈나 사건이 있었는가?,2018,DGIST,기초학부,미래브레인 일반전형Ⅰ
Q : 왜 꼭 디지스트여만 하는가?,2018,DGIST,기초학부,미래브레인 일반전형Ⅰ
Q : 1학년 정보 성적이 낮은 이유가 있는가?,2018,DGIST,기초학부,미래브레인 일반전형Ⅰ
"Q : 3년 간 실장 역할을 했는데, 자신은 어떤 리더라고 생각하는가?",2018,DGIST,기초학부,미래브레인 추천전형
Q : 마지막으로 하고 싶은 말은?,2018,DGIST,기초학부,미래브레인 추천전형
Q : 수학이랑 물리 중에 먼저 하고 싶은 거 고르세요.,2018,DGIST,기초학부,미래브레인 추천전형
"Q : [가]부터 말로 설명해보세요.(한 문제에 가,나,다,라 있었음)",2018,DGIST,기초학부,미래브레인 추천전형
Q : [라]는 그래프가 좀...(답안지 작성할 때 그래프 잘못 그림),2018,DGIST,기초학부,미래브레인 추천전형
Q : 수학은 이제 됐고 물리 하겠습니다. 설명해보세요.,2018,DGIST,기초학부,미래브레인 추천전형
Q : 계산이 좀 틀린 거 같은데..,2018,DGIST,기초학부,브레인 면접
Q : 이해됐어요?,2018,DGIST,기초학부,브레인 면접
Q : 이런 질문해도 될지 모르겠는데 다른 과기원이랑 둘 다 붙으면 어디 갈 거예요?,2018,DGIST,기초학부,브레인 면접
Q : 재학 중인 고등학교에 물리2 선택한 사람은 얼마나 있나요?,2018,DGIST,기초학부,브레인 면접
Q : 혹시 디지스트에 미리 와보신 적 있으세요?,2018,DGIST,기초학부,브레인 면접
Q : 디지스트 재학생 중에 선배가 있나요? 연락 같은 것도 하나요?,2018,DGIST,기초학부,브레인 면접
Q : 사교육 경험은 어떻게 되나요?,2018,DGIST,기초학부,브레인 면접
Q : 그럼 혼자 공부를 어떻게 했나요?,2018,DGIST,기초학부,브레인 면접
Q : 마지막으로 하고 싶은 말 있으면 해보세요.(얘도 단골 질문임. 준비한 대로 답변함.),2018,DGIST,기초학부,브레인 면접
Q : 네 수고하셨습니다.,2018,DGIST,기초학부,브레인 면접
Q : 꿈이 뭐예요?,2018,DGIST,기초학부,브레인 면접
Q : 구체적으로 어떤 연구를 하고 싶어요?,2018,DGIST,기초학부,브레인 면접
Q : 제일 뿌듯했던 경험은?,2018,DGIST,기초학부,브레인 면접
Q : 마지막 1분하고 싶은 말?,2018,DGIST,기초학부,브레인 면접
Q : 본인의 인생에서 놓치고 싶지 않은 것은 무엇인가?,2018,DGIST,기초학부,미래브레인1전형
Q : 카이스트에 진학해서 무엇을 공부하고 싶은가?,2018,DGIST,기초학부,미래브레인1전형
"Q : 게임을 좋아한다고 했는데, 학업에 방해는 되지 않았는가?",2018,DGIST,기초학부,미래브레인1전형
Q : 밴드 활동을 했다고 생활기록부에 적혀있다. 본인은 무슨 역할을 맡았는가?,2018,DGIST,기초학부,미래브레인1전형
Q : 마지막으로 하고 싶은 말은?,2018,KAIST,무학과,학생부종합 일반전형
Q : 그럼 시간을 더 줄 테니 하고 싶은 말을 더 해보라.,2018,KAIST,무학과,학생부종합 일반전형
Q : ▣ [지문] 카이스트 입학처에 있으니 찾아보면 좋을 듯. ,2018,KAIST,무학과,학생부종합 일반전형
Q : 지원자는 왜 광학을 연구하고 싶은가?,2018,KAIST,무학과,학생부종합 일반전형
Q : 학생은 과학고에 진학할 생각은 없었나?,2018,KAIST,무학과,학생부종합 일반전형
Q : 카이스트에 진학하면 영재고와 과고 친구들과 경쟁해야 되는데 괜찮겠나?,2018,KAIST,무학과,학생부종합 일반전형
Q : ▣ [지문] ,2018,KAIST,무학과,학교장 추천전형
Q : 1)번 문제에 대해 말해 줄래?,2018,KAIST,무학과,학교장 추천전형
"Q : 잠깐, 문제를 잘못 이해한 거 같은데 물린 개구리알이 도망치는 게 아니라, 물린 알은 이미 죽고 옆에 애들이 도망치는 방법이다.",2018,KAIST,무학과,학교장 추천전형
"Q : 좋은 가설이다, 실제 연구팀이 밝힌 이유는 ‘진동’ 이었는데 이에 대해서 설명하려면 해도 좋고, 계속 화학물질을 설명해도 된다. 그럼 ㉡부터 설명해 봐라",2018,KAIST,무학과,학교장 추천전형
Q : 그럼 그 진동들을 정량적으로 측정할 수 있는 방법은?,2018,POSTECH,무학과,잠재능력우수자
"Q : 그렇게 하면 진동의 세기 조정은 되지만, 그 진동을 측정하는 방법은 무엇이 있을까?",2018,POSTECH,무학과,잠재능력우수자
Q : 좋다. 그럼 ㉢설명해 봐라,2018,POSTECH,무학과,잠재능력우수자
Q : 자세히 설명해 봐라,2018,POSTECH,무학과,잠재능력우수자
Q : 이제 ㉣설명해 봐라,2018,POSTECH,무학과,잠재능력우수자
Q : 그럼 다음 문제로 넘어가자. 본인이 생각하는 최소 지출은?,2018,POSTECH,무학과,잠재능력우수자
Q : ? 이유는?,2018,POSTECH,무학과,잠재능력우수자
Q : (웃으면서) 우리는 지금 에코노미가 아니라 피직스를 하고 있어요.,2018,POSTECH,무학과,잠재능력우수자
Q : ▣ [지문] 남아메리카에 사는 개구리가 낳은 알은 미끈한 액체로 뒤덮여있다. 일반적으로 다 자라서 밖으로 나오기까지 일주일이 걸린다. 이 알들은 뱀이 물어뜯으면 다 자라기도 전에 80%가 알주머니를 찢고 탈출한다. 그런데 이렇게 미성숙한 채 탈출한 올챙이들은 성숙한 올챙이들에 비해 생존률이 떨어진다. 손으로 알주머니를 물어뜯어도 똑같이 탈출했다. 비바람 등에 의해 자극받았을 땐 탈출하지 않았다.  ,2018,POSTECH,무학과,잠재능력우수자
Q : ▣ [질문] ,2018,POSTECH,무학과,잠재능력우수자
Q : ▣ [지문] 철수는 나무 벤치에 앉았다가 튀어나온 못에 청바지가 찢어졌다. 이 못을 벤치 안으로 박아넣으려고 한다. 가진 돈은 5000원 지폐 한 장이고 (뒤에 물건들 조건과 가격표 제시) 최소 비용으로 못을 박아넣을 수 있는 방법을 생각했을 때 드는 비용은 얼마인가?,2018,POSTECH,무학과,잠재능력우수자
Q : (제시문 답변 끝난 후)본인이 그런 상황이라면 정말로 그렇게 할 건가요?,2018,POSTECH,무학과,잠재능력우수자
"Q : 물리쪽으로 자소서도 쓰여 있고, 생기부도 이루어져 있는데, 물리로 진로를 확정지은 건가요?",2018,POSTECH,무학과,일반
Q : 그 이유는?,2018,POSTECH,무학과,일반
Q : 물리가 아니라 다른 과학 분야를 공부한다면 어느 분야를 공부하고 싶은지?,2018,POSTECH,무학과,일반
Q : 생명과학도 돈이 안 되는데(웃음),2018,POSTECH,무학과,일반
Q : 의대는 넣었나요?,2018,POSTECH,무학과,일반
Q : 붙으면 갈 건가요?,2018,POSTECH,무학과,일반
Q : 그럼 왜 넣었나요?,2018,POSTECH,무학과,일반
Q : 의대를 안 가겠다는 이유는?,2018,POSTECH,무학과,일반
Q : 실험도 실수하면 안 되는데(웃음),2018,POSTECH,무학과,일반
Q : 포스텍에 지원한 동기를 포함해서 자기소개를 해보세요.,2018,POSTECH,무학과,일반
Q : ▣ [지문] 올챙이 알을 사람이 만지거나 뱀이 공격할 때 알이 부화함. 왜 그런가? (지문이 많이 길어 요약함. 자세한 것은 입학처에서 찾아보면 좋을 듯),2018,POSTECH,무학과,일반
"Q : ▣ [질문] 5000원을 가지고 있다. 최소비용으로 못을 박는 방법을 생각해보라. (은행사용 가능, 망치, 라면, 구슬 등을 살 수 있는 등등 다양한 조건들이 있음.)",2018,POSTECH,무학과,일반
Q : 지원자가 왜 광학을 연구하고 싶은가?,2018,POSTECH,무학과,일반
Q : 본인이 가장 중요하게 여기는 가치관은?,2018,POSTECH,무학과,일반
Q : 교외활동은 했나?,2018,POSTECH,무학과,일반전형
Q : 제시문에 대한 답을 해주세요.,2018,POSTECH,무학과,일반전형
Q : 유니스트를 지원하게 된 이유를 말해주세요.,2018,POSTECH,무학과,일반전형
Q : LG디스플레이 사장님을 만나 어떤 이야기를 했나요?,2018,POSTECH,무학과,일반전형
Q : 경영학과에 지원하는 학생으로서 자신을 홍보해 보세요.,2018,POSTECH,무학과,일반전형
Q : ▣ [지문] 활동량과 비만율의 관계 / 활동불평등도와 비만율의 관계 / 활동불평등도의 사례와 같이 평균값만으로 설명되지 않는 사례를 이야기하라.,2018,UNIST,경영학과,일반전형
Q : 인공광합성에 대해 아는 대로 이야기해보라.,2018,UNIST,경영학과,일반전형
Q : 원자력에너지에 대해 어떻게 생각하는가.,2018,UNIST,경영학과,일반전형
Q : UNIST에 관심을 가지고 있는 교수가 있나?,2018,UNIST,경영학과,일반전형
Q : UNIST에서 2가지 트랙을 무엇으로 결정할 것인가?,2018,UNIST,이공계열, 일반전형
"Q : 다양한 활동을 하였는데, 스크랩 활동에 크리스퍼 유전자 가위라는 용어가 있다. 그것이 무엇인가?",2018,UNIST,이공계열, 일반전형
Q : 왜 가위라는 용어를 붙였는지 아는 바가 있나? ,2018,UNIST,이공계열, 일반전형
Q : 마지막으로 하고 싶은 말은?,2018,UNIST,이공계열, 일반전형
Q : ▣ [지문] 일반적인 음을 금은동의 형태로 나타낸 음의 진동수와 관련된 수학 식,2018,UNIST,이공계열, 일반전형
"Q : ▣ [질문1] 은의 진동수/금의 진동수, 동의 진동수/은의 진동수, 높은 금의 진동수/동의 진동수가 모두 1보다 큼을 증명해라.",2018,UNIST,이공계열, 일반전형
"Q : ▣ [질문2] 높은 금의 진동수/금의 진동수 = 2 , 동의 진동수/금의 진동수 = 3/2 . 이때 금의 진동수와 은의 진동수를 가장 간단한 정수비로 나타내시오.",2018,UNIST,이공계열, 일반전형
Q : 유니스트 지원하게 된 계기 좀 말씀해 주세요.,2018,UNIST,이공계열, 일반전형
Q : 희망 직업이 매년 바뀌는데 설명 좀 해주세요.,2018,UNIST,이공계열,학생부 일반전형
Q : 포기하지 않는 것이 장점이라고 말하셨는데 성적의 한계를 느끼고 의사를 포기한 것은 무엇인가요?,2018,UNIST,이공계열,학생부 일반전형
Q : 학교에서 한 활동 중 가장 인상 깊었던 학교활동은 무엇인가요?,2018,UNIST,이공계열,학생부 일반전형
Q : 마지막으로 하고 싶은 말은?,2018,UNIST,이공계열,학생부 일반전형
Q : ▣ [지문] 어린이 축구단과 청소년 축구단에 속한 선수들의 생일이 나와 있는 도수분포표와 그래프를 준 후 이를 이용해 단순 계산을 하거나 의미하는 바를 묻는 문제가 출제되었습니다.,2018,UNIST,이공계열,학생부 일반전형
Q : ▣ [질문] ,2018,UNIST,이공계열,학생부 일반전형
Q : ▣ [추가질문] ,2018,UNIST,이공계열,학생부 일반전형
Q : 자신의 진로가 무엇이죠?,2018,UNIST,이공계열,학생부 일반전형
Q : 화생공학자가 뭐죠?,2018,UNIST,이공계열,일반전형
Q : 아까 태양광 전지 어쩌고 하던데 뭘 연구하는지는 알고 말하는 거에요?,2018,UNIST,이공계열,일반전형
Q : 마지막으로 하고 싶은 말은?,2018,UNIST,이공계열,일반전형
Q : 간단하게 자기소개 해보세요.,2018,UNIST,이공계열,일반전형
Q : 제시문 풀이,2018,UNIST,이공계열,일반전형
Q : 수상에 00 미소인사왕 이라는 상이 있는데 이 상이 뭔가요?,2018,UNIST,이공계열,일반전형
Q : UNIST 지원 동기?,2018,UNIST,이공계열,일반전형
Q : 생기부를 보면 수학을 좋아하고 착하다는 이야기가 많은데 특히 어필하고 싶은 것은?,2018,UNIST,이공계열,일반전형
Q : 앞으로 학업 계획?,2018,UNIST,이공계열,일반전형
Q : 마지막으로 하고 싶은 말은?,2018,UNIST,이공계열,일반전형
Q : 간단한 자기소개 부탁합니다.,2018,UNIST,이공계열,일반전형
"Q : 수상경력이 많은데, 특히 기억에 남는 수상경력이 있나요?",2018,UNIST,이공계열,일반전형
Q : 국선 변호사를 선임하기 위한 조건들을 말해보세요.,2018,UNIST,이공계열,일반전형
Q : 박근혜 전 대통령의 국선변호사들이 줄줄이 변호를 포기하고 있습니다. 만약 학생에게 국선변호사 전담에 대한 부탁이 들어온다면 어떻게 할 것 같습니까?,2018,UNIST,이공계열,일반전형
Q : 박근혜 전 대통령은 사회적 약자가 아닌데도 불구하고 변호를 할 것입니까?,2018,가천대,법학과,학생부종합(가천프런티어)전형
"Q : DAMT라는 고교모의법정 활동을 했는데, 혹시 당시 주제로 다루었던 손해배상청구가 민사/형사재판 중 어디에 해당될까요? ",2018,가천대,법학과,학생부종합(가천프런티어)전형
Q : 마지막으로 하고 싶은 말은?,2018,가천대,법학과,학생부종합(가천프런티어)전형
"Q : 병결조퇴1번, 병결결석1번이 있는데 왜 ?",2018,가천대,법학과,학생부종합(가천프런티어)전형
Q : 영어교육봉사활동을 했는데 느낀점?,2018,가천대,법학과,학생부종합(가천프런티어)전형
Q : 앞으로 어떤 봉사를 해보고 싶나?,2018,가천대,법학과,학생부종합(가천프런티어)전형
"Q : 과학창의독서감상문대회에서 1등을 했네, 어떤 상인가?",2018,가천대,법학과,학생부종합(가천프런티어)전형
Q : (꼬리) 어떤책에 관한 것을 적었는가?,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : (꼬리) 영어랑 과학이 무슨  관련이 있다고 보는가?,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 가장 기억에 남는 책?,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 마지막으로 하고 싶은 말은?,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 자기소개를 해 보세요,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 동아리 활동에서 어떤 부분을 담당 하였나요,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 이 학교에 진학하거나 또는 졸업 뒤 어떤 진로계획을 가지고 있나요?,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : rc관련 기업에 들어가고 싶다고 하셨는데 국내에는 어떤 기업들이 있나요?,2018,가톨릭대,영어영문학부,잠재능력우수자전형
"Q : 요즘 레이싱 드론이 tv에 자주 나오면서 모습을 드러내고 있는데 레이싱 드론의 카메라는 몇 개를 사용 하며 또 카메라가 디지털, 아날로그 중 어떤 방식을 사용하나요?",2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 자기소개해주세요 (공통질문),2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 00고 소개해주세요,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 성적이 계속 떨어졌는데 이유가 있나요,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 우리 과에 오면 학습량이 많은데 버틸 수 있나요,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 우리학교 치위생과를 선택한 이유를 말해주세요,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 마지막으로 하고 싶은 말,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 대구에서 왔는데 왜 이학과를 지원했나?,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 김영란법 때문에 정문화가 없어지는 추세인데 어떻게 생각하나?,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 경찰이 하는 일 중 가장 중요한 것이 무엇이라고 생각하나?,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 마지막으로 하고 싶은 말은?,2018,가톨릭대,영어영문학부,잠재능력우수자전형
Q : 최저 임금 인상에 대한 자신의 생각,2018,건국대,경찰학과,면접전형
Q : 청탁금지법에 대한 자신의 생각,2018,건국대,경찰학과,면접전형
Q : 현재 학교에서 선생님께 드릴 수 있는 것은?,2018,건국대,경찰학과,면접전형
Q : 자기소개 해보세요,2018,건국대,경찰학과,면접전형
"Q : 환경에 꾸준히 관심을 가져왔는데, 녹조현상을 지속가능한 개발과 함께 설명해 보세요.",2018,건국대,동물자원과학과,고른 기회 전형
Q : 미생물 연료전지와 같은 용어는 어디서 알았는가? 그 원리 설명?,2018,건국대,동물자원과학과,고른 기회 전형
Q : 대프리카가 일어나는 이유?,2018,건국대,동물자원과학과,고른 기회 전형
"Q : 효모의 무산소 호흡실험 실험과정, 원리는?",2018,건국대,동물자원과학과,고른 기회 전형
Q : 호흡의 뜻? 이산화탄소가 계속 발생하는가? 계속 발생하지 않는 이유는 무엇?,2018,건국대,사회환경공학과,KU 자기추천전형
Q : 무한상상 실험경연대회(양파표피세포의 원형질 분리 실험) 원리?,2018,건국대,사회환경공학과,KU 자기추천전형
"Q : 3학년 때 성적이 많이 떨어졌는데, 이유는?",2018,건국대,사회환경공학과,KU 자기추천전형
Q : 마지막으로 하고 싶은 말은?,2018,건국대,사회환경공학과,KU 자기추천전형
Q : 본인의 진로희망과 의생명공학과가 잘 맞다고 생각하나요?,2018,건국대,사회환경공학과,KU 자기추천전형
Q : 발명대회에서 상을 받았네요. 본인의 발명품에 대해 설명해 주세요.,2018,건국대,사회환경공학과,KU 자기추천전형
Q : 바이오센서가 정확히 무엇이며 어떤 바이오센서를 개발하고 싶나요?,2018,건국대,사회환경공학과,KU 자기추천전형
Q : 봉사활동을 병원에서 했는데 그 계기와 느낀 점이 무엇인가요?,2018,건국대,사회환경공학과,KU 자기추천전형
"Q : 후성유전학 동아리를 진행했는데, 후성유전학에 대해 알고 있는 대로 이야기해 주세요.",2018,건국대,의생명공학과,KU 자기추천
Q : 팀 활동 중에 팀원 간의 의견이 부딪히면 어떻게 해결할 것인가요?,2018,건국대,의생명공학과,KU 자기추천
Q : 자신의 진로 탐구활동 중 읽은 책 중에서 기억에 남는 책에 대해 말해 주세요.,2018,건국대,의생명공학과,KU 자기추천
Q : 현재 개발되어 있는 암 진단센서가 있나요?,2018,건국대,의생명공학과,KU 자기추천
Q : 미술시간에 제작한 미래의 가옥을 DNA이중나선 구조로 제작한 이유가 있나요?,2018,건국대,의생명공학과,KU 자기추천
Q : 마지막으로 하고 싶은 말은?,2018,건국대,의생명공학과,KU 자기추천
Q : 안녕하세요. 오후2 첫 번째 면접자이시네요. 긴장하지 마시고 대답하시면 됩니다.,2018,건국대,의생명공학과,KU 자기추천
Q : 본인이 프랑스 교육제도에 대해 관심이 있다고 했어요. (학생부 3학년 교육학 세부능력특기사항 기재내용) 특히 어떤 분야에 관심이 있나요?,2018,건국대,의생명공학과,KU 자기추천
Q : 대화는 영어로 합니까?,2018,건국대,의생명공학과,KU 자기추천
Q : 친구는 어느 대학으로 교환학생을 오나요?,2018,건국대,의생명공학과,KU 자기추천
Q : 대구에서 오셨는데 사투리를 안쓰시네요?,2018,건국대,정치외교학과,KU자기추천
"Q : 학교에서 국제정치 클러스터 수업을 들었다고 했는데, 언제 진행된 수업인가요?",2018,건국대,정치외교학과,KU자기추천
Q : 다른 학교 학생들도 많이 왔나요?,2018,건국대,정치외교학과,KU자기추천
"Q : 네, 학생부에 국제공무원이 되고 싶다고 적혀있는데, 어떤 국제기구에 들어가고 싶나요?",2018,건국대,정치외교학과,KU자기추천
"Q : 국제 사회 뉴스에 대해 많이 접하는 것 같은데, 요즘 가장 화두가 되고 있는 일은 무엇이라고 생각하고 해결책은 무엇이라고 생각하나요?",2018,건국대,정치외교학과,KU자기추천
Q : 환경 분야 같은 경우는 선진국이 이미 저지른 일을 개발도상국이 해결해야 한다는 인식도 있는데 이에 대해서는 어떻게 생각하나요?,2018,건국대,정치외교학과,KU자기추천
Q : 정부기구와 NGO사이의 협력에 대해서는 어떤 해결방안을 내야 한다고 생각하나요?,2018,건국대,정치외교학과,KU자기추천
Q : (마지막 입학사정관님 질문) 시간이 다 되었네요. 마지막에 하고 싶은 말이 있으면 한 번 해볼까요?,2018,건국대,정치외교학과,KU자기추천
Q : 지원 동기를 말씀해보세요,2018,건국대,정치외교학과,KU자기추천
Q : 동아리에서 가장 기억에 남는 실험이 있다면 말씀해보세요,2018,건국대,정치외교학과,KU자기추천
Q : 이성질체에 대해서 말씀해보세요.,2018,건국대,정치외교학과,KU자기추천
Q : 본인이 읽은 책 중에서 기억에 남는 책이 있다면 말씀해보세요.,2018,건국대,정치외교학과,KU자기추천
Q : 그 책에서 기억에 남는 내용 있으면 말씀해보세요.,2018,건국대,화학공학부,KU 자기추천 전형
Q : 마지막으로 하고 싶은 말은?,2018,건국대,화학공학부,KU 자기추천 전형
