내용,대입연도,대학명,모집단위,전형명
Q : 우리 사회에서 언론이 해야할 역할,2012,영남대,언론정보학과,일반전형
Q : [연계질문]광고에 가장 필요한 요소는?,2012,영남대,언론정보학과,일반전형
Q : 왜 영남대학교에 지원하게 되었는가?,2012,영남대,영어영문학과,일반전형
Q : 학교에서 영어 성적이 몇 등급인가?,2012,영남대,영어영문학과,일반전형
Q : 존경하는 인물은 누구인가?,2012,영남대,영어영문학과,일반전형
Q : 힘든 일이 닥쳤을 때 누구에게 가장 먼저 말하고 싶은가?(부모님 제외),2012,영남대,영어영문학과,일반전형
"Q : [영어지문 읽고 해석] - 난이도 상, 6줄 정도, 산업혁명에 관한 글",2012,영남대,영어영문학과,일반전형
Q : 의복이 유행하기 위한 조건,2012,영남대,의류패션학과,일반전형
Q : 이 과에 지원한 동기와 구체적인 목표와 계획,2012,영남대,의류패션학과,일반전형
"Q : [개별면접]이 지문을 간단히 요약해보세요(로마황제의 대규모 토목공사, 항구관련)",2012,영남대,인문자율전공,글로컬 인재전형
Q : [개별면접]대규모 토목공사의 긍정적 측면과 부정적 측면을 말해보세요,2012,영남대,인문자율전공,글로컬 인재전형
Q : [개별면접]왜 피해를 내가면서까지 토목공사를 했을까?,2012,영남대,인문자율전공,글로컬 인재전형
Q : [개별면접]얻을 수 있는 교훈은?,2012,영남대,인문자율전공,글로컬 인재전형
Q : [개별면접][연계질문]이 항만시설이 오늘 날에도 가능하다고 보는가?,2012,영남대,인문자율전공,글로컬 인재전형
Q : [개별면접][연계질문]지원자는 창의적으로 문제를 해결해 본적이 있는가?,2012,영남대,인문자율전공,글로컬 인재전형
Q : [개별면접]자신이 지원한 전공과 관련하여(연관지어) 설명해보시오.,2012,영남대,인문자율전공,글로컬 인재전형
"Q : [개별면접]지원동기, 활동내용, 봉사활동내용",2012,영남대,인문자율전공,글로컬 인재전형
Q : [집단면접]질문지 문항 1 : 두 사람의 가치관을 비교하고 평가하시오,2012,영남대,인문자율전공,글로컬 인재전형
Q : [집단면접]질문지 문항 2 : 본인의 가치관을 말하시오. ,2012,영남대,인문자율전공,글로컬 인재전형
"Q : [개별면접]영남대를 어떻게 알게 되었는지, 또 마지막 포부 한 마디 말씀해주세요. ",2012,영남대,인문자율전공,글로컬 인재전형
Q : 청소년의 욕설이 심한데 그것을 어떻게 교육자로서 완화시킬 수 있는가,2012,영남대,한문교육과,일반전형
Q : 나의 꿈은 영화배우 하지만 부모님께서는 안정직을 원한다. 나는 어떻게 할 것인가?,2012,영남대,행정학과,일반전형
Q : 친한 친구가 뺑소니를 하고 유일한 목격자는 나다. 친구는 밤에 몰래 찾아와 나에게 어떻게 할 지 묻는다. 나는 어떻게 할 것인가?,2012,영남대,행정학과,일반전형
Q : 홈플러스가 영업을 하면 안됨에도 불구하고 2주째 무단으로 영업. 여기에 대해 공식적 단체 입장과 비공식적 단체 입장에 대해 설명,2012,영남대,행정학과,일반전형
