내용,대입연도,대학명,모집단위,전형명
Q : 하고 싶은 말,2016,POSTECH,컴퓨터공학과,일반
Q : 학교소개,2016,POSTECH,컴퓨터공학과,일반
Q : 태양에너지가 지구의 근본에너지이고 물의 상태변화에 쓰인다는 내용. 무르이 상태변화 시 에너지 출입을 우리가 사용하는 예시 2가지를 말해보시오,2016,POSTECH,화학공학과,일반
Q : [추가] 식물의 광합성DNA를 자신의 DNA에 넣어 광합성을 하는 단세포동물,2016,POSTECH,화학공학과,일반
Q : [추가] 지구와 화성의 비교자료를 보고 화성에거 가장 유용한 대체 에너지?,2016,POSTECH,화학공학과,일반
Q : (자기소개서 관련) 포스테키안을 꾸준히 구독하셨는데 기억에 남는 기사 질문,2016,POSTECH,화학공학과,일반전형
Q : (추가질문) 왜 화학공학과가 범위가 넓다고 생각했는가.,2016,POSTECH,화학공학과,일반전형
Q : 다른 대학 어디 지원했는가?,2016,POSTECH,화학공학과,일반전형
Q : 마지막으로 하고 싶은 말,2016,POSTECH,화학공학과,일반전형
Q : 자기소개서 관련 질문이 많이 나왔습니다.,2016,POSTECH,화학공학과,일반전형
Q : 화학공학과에 지원동기,2016,POSTECH,화학공학과,일반전형
Q : 요약 : 지금 우리가 살아가고 있는 시대에는 디지털 기술의 발달과 정보의 다양화 등이 나타나는 시대이다. 우리는 이를 통해 많은 혜택을 보며 살아간다.,2016,UNIST,경영학부,일반전형
Q : 꿈이 뭔가요?,2016,UNIST,경영학부,일반전형
Q : 논문 작성한 것이 있는데 결론적으로 토마피케티는 담뱃세에 대해서 어떻게 생각하는지 설명해주세요.,2016,UNIST,경영학부,일반전형
Q : 땅땅치킨 지역기업 마케팅에서 가장 주요한 전략은?,2016,UNIST,경영학부,일반전형
Q : 마지막으로 하고 싶은 말 있나요?,2016,UNIST,경영학부,일반전형
Q : 본인은 정보화 시대에서 혼란을 겪은 경험이 없는가요?,2016,UNIST,경영학부,일반전형
Q : 본인이 그 친구라면 어떻게 행동했을 것 같나요?,2016,UNIST,경영학부,일반전형
Q : 차라리 면전에 대고 욕하고 때리는 것보다는 그렇게 하는 것이 낫지 않나요?,2016,UNIST,경영학부,일반전형
Q : 학생부에 장래희망이 ‘미디어콘텐츠관련기업경영인’이 꿈이라고 적혀있는데 어떤 것인지 설명해줄 수 있나요?,2016,UNIST,경영학부,일반전형
Q : 과학질문,2016,UNIST,이공계열,기회균등
Q : 내신 성적이 꾸준하게 향상되었는데 계기가 있는가?,2016,UNIST,이공계열,기회균등
Q : 수학질문,2016,UNIST,이공계열,기회균등
Q : 유니스트에는 과고나 자사고 애들이 연구 자료를 내기도 하고 했는데 어떻게 보완할 것인가?,2016,UNIST,이공계열,기회균등
Q : 장래희망이 선생님인데 이 학교에 지원한 이유는?,2016,UNIST,이공계열,기회균등
Q : 사교육 등과 같이 부모님이 자식을 위해 돈을 너무 많이 써서 노후가 흔들린다. 이것을 대한민국 전체적 문제와 연관 지어서 해결책을 제시하라,2016,UNIST,이공계열,면접/ 일반전형
"Q : [추가] [0,2π]에서 함수 가 최댓값이 존재함을 보이고 그 값을 구하라",2016,UNIST,이공계열,면접/ 일반전형
Q : [추가] 꿈이 물리학자인데 왜 공학을 복수전공하고자 하느냐?,2016,UNIST,이공계열,면접/ 일반전형
Q : 인공지능과 로봇의 발전에 관한 내용,2016,UNIST,이공계열,수시 일반전형
Q : (웃으시면서) 경북대도 대구에 있는데 그럼 경북대는요? 그럼 경북대는 붙어도 안가겠네?,2016,UNIST,이공계열,수시 일반전형
Q : ye의 x승 그래프에서 접선을 그었을 때 그 접선의 x절편과 y절편의 부호가 같을 수 있나요?,2016,UNIST,이공계열,수시 일반전형
Q : 그럼 물리 관련 질문을 할게요. 원통이 하나 있고 그 안에 원통을 따라 움직이는 로봇이 하나 있는데 그 로봇의 위치가 올라갈수록 로봇의 속력은 어떻게 될까? (질문이 제대로 기억이 안남),2016,UNIST,이공계열,수시 일반전형
Q : 그럼 이제 수학질문으로 넘어갈게요. 친구 ye의 x승 그래프 알아요?,2016,UNIST,이공계열,수시 일반전형
Q : 그럼 학교에서 공부한 과목 중에 로봇을 만들려면 무슨 과목이 제일 중요하다고 생각해요?,2016,UNIST,이공계열,수시 일반전형
Q : 로봇이 원통을 돌다가 위쪽에 다다랐을 때 로봇이 떨어지지 않는 이유는?( 질문이 제대로 기억이 안남),2016,UNIST,이공계열,수시 일반전형
Q : 왜 재난구조용 로봇을 만들고 싶어요?,2016,UNIST,이공계열,수시 일반전형
Q : 우리학교 말고 다른 학교는 어디 지원했어요?,2016,UNIST,이공계열,수시 일반전형
Q : 유니스트에 로봇을 연구하시는? 다루시는? 교수님이 계신데 혹시 그 교수님 성함 알아요?,2016,UNIST,이공계열,수시 일반전형
Q : 자기소개 간단하게 30초 동안 말씀해주세요.,2016,UNIST,이공계열,수시 일반전형
Q : 잘했어요. 시간이 다되었는데 마지막으로 하고싶은 말 있나요?,2016,UNIST,이공계열,수시 일반전형
Q : 집이 대구인데 왜 디지스트는 지원하지 않았어요? 디지스트에서도 로봇에 대한 연구가 활발히 진행되는데.,2016,UNIST,이공계열,수시 일반전형
Q : 인공지능 기술의 발달로 인해 입해 될 피해와 그에 대한 해결방안? (인성질문),2016,UNIST,이공계열,일반
Q : 기술이 발전하면서 인공지능로봇이 발달하고 있는데 이에 대한 부정적 측면을 이야기해보고 만약 극복 방법이 있다면 어떤 것이 있는지 이야기해봐라.,2016,UNIST,이공계열,일반
Q : [추가] 이건 자기가 하는 답변에 따라 달라서 정해져있지 않음.,2016,UNIST,이공계열,일반
Q : (물리1) 중력장내에서 물체가 원운동하고 있다. 운동하는 모습은 놀이동산의 열람차와 같다고 생각해보면 된다. 여기서 물체의 속력이 변하는가? 그렇다면 왜 그런가? 그리고 역학적 에너지는 보존되는가?,2016,UNIST,이공계열,일반
Q : (수학) 에서 그은 접선 중에서 x절편과 y절편의 부호가 같은 접선이 나올 수 있는가?,2016,UNIST,이공계열,일반
Q : (수학) 에서 그은 접선의 y절편의 최댓값은?,2016,UNIST,이공계열,일반
Q : (화학2) 소금을 용해시켰을 때의 자유에너지와 엔탈피 부호는?,2016,UNIST,이공계열,일반
"Q : ‘학습’이란 말이 많이 많이 나오는데, 그 쪽에 공부를 했나봐요?",2016,UNIST,이공계열,일반
Q : OO고랑 여기 중 어느 곳이 더 외졌어요?,2016,UNIST,이공계열,일반
Q : 그 교수님 얼굴 기억나세요?,2016,UNIST,이공계열,일반
Q : 그 실험에서 썼던 용질은?,2016,UNIST,이공계열,일반
"Q : 그런데 학생 보니까 그 쪽 분야를 공부하기엔 학생도 알겠지만 성적이 조금... 거기에 대한, 그러니까 대비책 같은 걸 어필해보세요.",2016,UNIST,이공계열,일반
Q : 마지막 각오 말해보세요.,2016,UNIST,이공계열,일반
Q : 마지막 할 말?,2016,UNIST,이공계열,일반
Q : 마지막질문하나 할게요. 유니스트에서 ○○○학생을 뽑아야하는 이유는?,2016,UNIST,이공계열,일반
"Q : 보니까 학생이 신재생에너지(혹은 연료전지)에 관심이 많은 것 같던데, 관심을 가지게 된 동기는요?",2016,UNIST,이공계열,일반
"Q : 앞의 제시문 보고 답해보세요(제시문 내용은 다른 애들이랑 동일, 고도로 발달된 인공지능이 인간에게 가져올 수 있는 부정적인 영향과 이것을 막을 방법을 말해라고 했다.)",2016,UNIST,이공계열,일반
Q : 어떻게 유니스트에 오게 ㅤㄷㅚㅆ어요?,2016,UNIST,이공계열,일반
Q : 유니스트를 어떻게 알게 되었나?,2016,UNIST,이공계열,일반
Q : 자유에너지를 엔탈피와 엔트로피로 설명해보세요.,2016,UNIST,이공계열,일반
Q : 자유에너지에 대해서 말해보세요,2016,UNIST,이공계열,일반
Q : 학교에서 실험을 하거나 과학탐구 같은 거 한 적 있어요?,2016,UNIST,이공계열,일반
Q : 화학동아리에 대해서 설명해주세요,2016,UNIST,이공계열,일반
Q : 요약 : 미래에 인공지능이 발달하면 인간 사회에 부정적인 영향을 끼칠 수 있다,2016,UNIST,이공계열,일반 전형
Q : 간단한 자기소개 1분 내외로 해보세요.,2016,UNIST,이공계열,일반 전형
Q : 공이 계속해서 운동을 유지하기 위해서는 그 힘들이 어떻게 작용해야 합니까.(정확히 기억이 안남),2016,UNIST,이공계열,일반 전형
Q : 과학 과목 중에 뭐 좋아함?,2016,UNIST,이공계열,일반 전형
"Q : 그 접선의 y절편이 최댓값을 갖게 하는 x의 값을 말하고, 그 이유를 말해보세요.",2016,UNIST,이공계열,일반 전형
Q : 그러면 그 공에 작용하고 있는 힘들을 있는 대로 말해보세요.,2016,UNIST,이공계열,일반 전형
Q : 그러면 물리 물어볼게요.,2016,UNIST,이공계열,일반 전형
Q : 마지막으로 할 말 있으면 말해보세요.,2016,UNIST,이공계열,일반 전형
Q : 봉사활동 하셨네요? 가장 기억에 남는 봉사활동엔 무엇이 있나요?,2016,UNIST,이공계열,일반 전형
Q : 원통 안에서 공 하나가 회전을 하고 있다. 운동하면서 공의 속력 변화가 어떤지 설명하고 그 이유를 말해보세요. 마찰력은 무시합니다.,2016,UNIST,이공계열,일반 전형
Q : 자기소개 해주세요.,2016,UNIST,이공계열,일반 전형
Q : 제시문 읽고 물음에 답해보세요. (제시문은 정확히 기억이 안나는데 대강 ‘인공지능과 로봇관련 기술이 발전하고 있는데 이러한 것들이 가질 수 있는 문제점과 그 해결 방안을 말해봐라.’ 라는 내용이었음),2016,UNIST,이공계열,일반 전형
Q : 질문 1에서 발생하는 문제들이 많이 있다면 인공지능은 그 문제를 감수하고라도 발전해야 할까요?,2016,UNIST,이공계열,일반 전형
"Q : 질문 2에서 법으로 규제한다고 하셨는데, 그렇다면 총은 규제가 왜 안 될까요? 인공지능도 총처럼 규제가 어려운 것은 아닐까요?",2016,UNIST,이공계열,일반 전형
Q : 학생은 과학 뭐 이수했음?,2016,UNIST,이공계열,일반 전형
"Q : 함수 위의 한 점에서 접선을 그을 때, 그 접선의 x, y절편의 부호가 같은지 다른지 말하고 그 이유를 말해보세요.",2016,UNIST,이공계열,일반 전형
Q : 의 최댓값과 최솟값을 구하여라. 칠판이나 종이 없고 머리로 풀면 됨.,2016,UNIST,이공계열,일반계열
Q : [추가] 함수에서 최대값과 최솟값이 있을 수 있는 조건이 무엇인가?,2016,UNIST,이공계열,일반계열
Q : 같은 크기의 방이 있는데 여기에 질소와 산소가 들어있다고 할 때 두 방 중 소리가 더 잘 들리는 방은 어느 방인가?,2016,UNIST,이공계열,일반계열
Q : 소리는 무엇으로 어떻게 전달되는가,2016,UNIST,이공계열,일반계열
Q : 지원동기와 유니스트에 들어와서 하고 싶은 것.,2016,UNIST,이공계열,일반계열
Q : [공통제시문] : 기술이 발전하면서 인공지능로봇이 발달하고 있는데 이에 대한 부정적 측면을 이야기해보고 만약 극복 방법이 있다면 어떤 것이 있는지 이야기해봐라.,2016,UNIST,이공계열,일반전형
Q : (앞에 긴 제시문)~이처럼 인공지능은 빠르게 사람을 대체하고 있다. 이에 따른 문제점? + 해결방안?,2016,UNIST,이공계열,일반전형
Q : 인공지능과 관련된 기술이 발전하면서 인간의 삶이 편리해지고 있다. [2045유엔미래보고서발췌],2016,UNIST,이공계열,일반전형
Q : [추가] 1번에서 말한 역기능을 해결할 수 있는 방안을 얘기해보아라.,2016,UNIST,이공계열,일반전형
Q : [추가] 본인이 과학자로서 무엇을 우선순위로 두어야한다고 생각합니까?(위에서 말한 문제점 중에),2016,UNIST,이공계열,일반전형
Q : [추가] 인공지능 발달의 역기능에는 무엇이 있는가?,2016,UNIST,이공계열,일반전형
"Q : [물리 추가] 아, 그런데 이곳에는 중력이 작용하고 있습니다. 그럼 어떻게 해야할까요?",2016,UNIST,이공계열,일반전형
"Q : [물리] 원기둥 모양의 원통이 있는데요, 거기에 공을 넣고 회전을 시킵니다. 계속 회전시키려면 어떻게 해야 하죠?",2016,UNIST,이공계열,일반전형
Q : [수학] ye그래프에 대해서.....(기억안남. 창의력문제로 그래프에 대해서 2~3문제 물어봄),2016,UNIST,이공계열,일반전형
Q : [화학] 물과 기름이 섞이지 않는 이유를 엔탈피와 엔트로피의 관계를 이용해서 설명해보세요.,2016,UNIST,이공계열,일반전형
Q : [화학추가] 그러면 물에 소금이 녹는 이유를 엔탈피와 엔트로피의 관계를 이용해서 설명해보세요.,2016,UNIST,이공계열,일반전형
Q : 그 지수함수에 많은 접선들을 그을 수 있잖아요? 그 접선들의 y절편 중에서 가장 큰 값의 y절편을 갖는 접선은 어떨 때인가?,2016,UNIST,이공계열,일반전형
Q : 그 진로를 택한 이유?,2016,UNIST,이공계열,일반전형
"Q : 그건 세포 노화에 관한 얘기 인 것 같은데, 외부 요인에 의한 경우에는 어떻게 될까요?",2016,UNIST,이공계열,일반전형
Q : 그럼 자유에너지에 대해서 말고 에너지가 어떻게 되는지 설명해보세요.,2016,UNIST,이공계열,일반전형
Q : 기숙사 생활 했네요? 저돈데... 음 기숙사 셔틀 버스 안에서 무슨 생각해요?,2016,UNIST,이공계열,일반전형
Q : 긴장되죠? 힘차게 자기소개 하고 제시문 읽고 답해주세요.,2016,UNIST,이공계열,일반전형
Q : 논문 관련 질문. 주제 선택 동기?,2016,UNIST,이공계열,일반전형
"Q : 논문을 쓴 과정, 내용?",2016,UNIST,이공계열,일반전형
Q : 다른 대학교 다 붙으면 어디 갈 것인가?,2016,UNIST,이공계열,일반전형
Q : 동아리는 뭐했나?,2016,UNIST,이공계열,일반전형
Q : 롤러코스트에 처음 힘이 가해진 이후로 속도와 방향이 계속 변한다. 등속운동을 하지 않는 다는 것은 힘이 존재한다는 것인데 그 힘은 무엇인가? (이 때 계속 힌트 주심),2016,UNIST,이공계열,일반전형
Q : 마지막으로 하고 싶은 말은?,2016,UNIST,이공계열,일반전형
Q : 마지막으로 하고 싶은 이야기하고 나가면 됩니다.,2016,UNIST,이공계열,일반전형
Q : 만약 ##대학교랑 유니스트 모두 붙게 되면 어디 갈 생각이에요?,2016,UNIST,이공계열,일반전형
Q : 만약 DNA가 회복될 수 없을 만큼 많은 양이 파괴되면 어떻게 할까?,2016,UNIST,이공계열,일반전형
"Q : 만약 차를 타고 가다가 한 쪽에는 많은 사람들이, 다른 쪽에는 한 명의 사람이 있는데 브레이크가 고장 나서 어는 한 쪽을 쳐야한다면 인공지능로봇이 더 이성적 판단이 가능하지 않나요?",2016,UNIST,이공계열,일반전형
Q : 버스 안에서 공부한 적 있어요?,2016,UNIST,이공계열,일반전형
Q : 보니깐 생물 쪽에 관심이 많네. 생물 관련 질문할게요. 진핵세포 세포 소기관 나열해보고 특징 말해보세요.,2016,UNIST,이공계열,일반전형
Q : 설거지를 할 때 NaCl은 물에 잘 씻겨 내려가지만 기름은 잘 씻겨 내려가지 않는다. 이 이유를 자유에너지 변화와 관련지어 얘기해 보세요. 그리고 자유에너지 식을 설명해보세요.,2016,UNIST,이공계열,일반전형
Q : 성적은 좋은데 그래도 UNIST인데 과학 활동 한 건 없나? 있다면 연구한 내용 말해보시오,2016,UNIST,이공계열,일반전형
