내용,대입연도,대학명,모집단위,전형명
Q : (물리학 Ⅱ 관련)엘리베이터 안에서 올라가거나 내려갈 때 관찰자의 무게 차이점에 대해 설명하시오.,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 학급 반장 3년 했는데 갈등은 없었나?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 그게 학급에서 이루어진 일인가요?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 전체적으로 항공우주기계공학자가 되겠다는 강한 의지가 보이는 학생이네요.(기억안남. 칭찬인지 모르겠 는데 일단 나를 평가하심.) 구체적으로 다른 곳이 아니라 디지스트에 왜 지원하게 되신 건가요?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 마지막 30초 하고 싶은 말?,2022,DGIST,무학과,학생부종합 –학교장추천
"Q : 같은 주기, 족에서 원자번호가 커질 때 원자가 작아지고 커지는 이유는?",2022,DGIST,무학과,학생부종합-학교장추천
Q : 등비수열이 실제에서 쓰이는 사례를 말씀해보세요.(수1 교과세특에 등비수열에 대해 적혀있었음. 내가 따로 활동한 것은 아니고 보통 교과세특에 간단히 언급된 내용이라서 준비를 안했음.),2022,DGIST,무학과,학생부종합-학교장추천
"Q : 그래핀에 대해 아는 만큼 말해보세요.(화학 교과세특에 적혀 있던 내용, 비대면 인터뷰를 했어서 특별하게 본 듯)",2022,DGIST,무학과,학생부종합-학교장추천
"Q : 다니엘 전지, 볼타전지 실험을 했었는데 시간이 흐름에 따라 전위 차가 줄어드는 이유는?",2022,DGIST,무학과,학생부종합-학교장추천
Q : 분극현상이 무엇입니까? 어떻게 해결하나요?,2022,DGIST,무학과,학생부종합-학교장추천
Q : 어떤 분야에 관심이 있나요?,2022,DGIST,무학과,학생부종합-학교장추천
Q : 그런 물질은 실제로 연구하기 매우 어려운 분야고 자기소개서에서 현실과 상용화의 괴리에 대해 썼었는데 그 런 것에 대해 잘 아는 줄 알았는데 답변이 부족해 실망했다고 하면서 면접관께서 혼자 3분 이상 강의를 하심.,2022,DGIST,무학과,학생부종합-학교장추천
Q : 마지막 할 말 말하라하심.(DGIST 필수 질문),2022,DGIST,무학과,학생부종합-학교장추천
"Q : 어떤 사각물체가 경사면 꼭대기에 있을 때, 그 물체는 어떤 종류의 에너지를 가지는가?",2022,DGIST,무학과,학생부종합 –학교장추천
"Q : 꼭대기에서 정지해있던 물체가 바닥까지 경사면을 타고 내려왔을 때, 바닥에 있는 물체가 가지는 속력은?",2022,DGIST,무학과,학생부종합 –학교장추천
Q : 과연 현실세계에서도 그럴까?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 더 있나?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 혹시 앵글 ~~~~ 에너지에 대해 배웠느냐?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 반도체에 관심이 많다고 했는데 우리학교에 와서 반도체 연구는 어떻게 할건가?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 그거는 우리학교 말고도 다른 학교에 많은데 굳이 우리학교에 지원하는 이유가 뭐냐?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 본인의 진로와 관련 없는 과목도 이수해야 할텐데 어떻게 할 것인가?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 스티브 잡스의 과거 시절에는 성격이 난폭해서 자기 팀원들에게 상처를 준 적이 많다. 본인은 그러한 의사 소통 습관을 가지고 있는가?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 본인 자신이 똑똑하다고 생각하는가?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : DGIST는 똑똑한 학생들만 뽑는데?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 이온화 에너지가 뭔가요?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 같은 족에서 원자 번호가 증가할 때 이온화 에너지는 어떻게 되나요?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 같은 주기에서 원자 번호가 증가할 때 이온화 에너지는 어떻게 되나요?  왜 그런지 알고 있나요?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 수소 연료 전지에 대해서 알죠? 수소 연료 전지가 뭔가요? 수소 연료 전지에서 각 전극에서 어떤 반응 이 일어나나요?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 등비급수의 수렴 조건은 뭔가요?,2022,DGIST,무학과,학생부종합 –학교장추천
"Q : 정삼각형이 있어요. 각 변의 길이는 1입니다. 각 변의 중점을 연결하여 삼각형을 계속 만들었을 때, 전 체 길이는 어떻게 되나요?",2022,DGIST,무학과,학생부종합 –학교장추천
"Q : 무한소수에서 0.66666...을 등비급수로 나타내고, 계산하는 과정을 설명해 주세요.",2022,DGIST,무학과,학생부종합 –학교장추천
Q : 단위원에 내접하는 정n각형의 넓이를 구해 주세요.,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 간단한 거니까 n에 대한 식으로 나타내보세요.,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 양자 터널링 효과가 뭔가요?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 장래희망이 뭔가요?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 그걸 위해서 뭘 배워야 할까요?,2022,DGIST,무학과,학생부종합 –학교장추천
Q : 학교 방송실인가 봐요?,2022,DGIST,무학과,학생부종합 - 고른기회
Q : 뒤에 장비들은 다 꺼져 있는 거죠?,2022,DGIST,무학과,학생부종합 - 고른기회
Q : 너무 긴장하지마시고 긴장하면 하고 싶은 말 다 못하니깐.,2022,DGIST,무학과,학생부종합 - 고른기회
Q : 그럼 먼저 화학 질문부터 시작하도록 하겠습니다.,2022,DGIST,무학과,학생부종합 - 고른기회
"Q : 학생부를 보니깐 화학 실험도 하고, 화학 관련 활동을 많이 했던데, 몰 농도와 몰랄 농도의 정의가 어떻 게 되죠?",2022,DGIST,무학과,학생부종합 - 고른기회
Q : 그럼 둘 중 온도에 따라 변하는 값은 뭔지 말하고 이유도 말해주세요.,2022,DGIST,무학과,학생부종합 - 고른기회
Q : 네 답변 잘하셨습니다. 다음으로 면심 입방 구조에 대해 깊이 있게 탐구했던데 면심 입방 구조가 뭔가 요?,2022,DGIST,무학과,학생부종합 - 고른기회
Q : 비대면이라서 설명이 명확하게 전해지지가 않네요? 구조가 어떻게 생겼다고요?,2022,DGIST,무학과,학생부종합 - 고른기회
Q : (천장 보면서) 잠깐 만요 저도 지금 헷갈려서.. (??? 이때 잠깐 당황함. 교수가 헷갈린다고?) Q : 모서리에 있는 입자는 몇 개죠?,2022,DGIST,무학과,학생부종합 - 고른기회
Q : 그럼 면심 입방 구조의 총 입자 수는 몇 개죠?,2022,DGIST,무학과,학생부종합 - 고른기회
Q : 알겠습니다. 그럼 배위수는 몇 개죠?,2022,DGIST,무학과,학생부종합 - 고른기회
Q : 자소서를 보니깐 디지스트에 입학해서 어떤 걸 할지 진로가 뭔지가 명확하게 드러나 있지 않은 것 같은 데 앞으로의 계획은?,2022,DGIST,무학과,학생부종합 - 고른기회
Q : 반도체에도 여러 분야가 있는데 어떤 쪽으로?,2022,DGIST,무학과,학생부종합 - 고른기회
Q : 반도체를 제대로 다루기 위해선 어떤 과목을 열심히 해야 하나요?,2022,DGIST,무학과,학생부종합 - 고른기회
Q : 네네 고교 과정 안에서,2022,DGIST,무학과,학생부종합 - 고른기회
"Q : 학생부를 보니깐 수학 성적이 엄청 높던데 2, 3학년 때 수학 성적이 떨어짐. 이유가 뭔가요? 소홀히 했나?",2022,DGIST,무학과,학생부종합 - 고른기회
Q : 자기소개서에 ‘엡실론-델타’ 논법이 언급되어 있던데 간단하게 설명해주세요.,2022,DGIST,무학과,학생부종합 - 고른기회
Q : 20초 정도 남았는데 30초 드릴테니 마지막 할 말 하세요.,2022,DGIST,무학과,학생부종합 - 고른기회
Q : 밑이 2인 지수함수와 밑이 1/2인 지수함수의 그래프에서의 특징은?,2022,DGIST,무학과,학생부종합 – 고른기회
"Q : 밑이 2인 지수함수가 있고, 이 지수함수에 2를 곱한다면 그래프는 어떻게 나타나는가?",2022,DGIST,무학과,학생부종합 – 고른기회
Q : 상용로그의 역함수 x=1에서의 접선의 기울기를 구하는 방식은?,2022,DGIST,무학과,학생부종합 – 고른기회
"Q : 세포 호흡 과정을 심도있게 이해했다고 하는데, 세포 호흡의 과정을 설명해봐라.",2022,DGIST,무학과,학생부종합 – 고른기회
"Q : 작년에 노벨 화학상을 받은 기술이 있는데, 그 기술이 무엇인가?",2022,DGIST,무학과,학생부종합 – 고른기회
"Q : “DNA 혁명, 크리스퍼 유전자가위”를 읽고 생명윤리 문제에 대해 탐색했다고 하는데, 구체적으로 어떤 생각을 했는지 말해봐라.",2022,DGIST,무학과,학생부종합 – 고른기회
Q : DGIST에 지원한 이유는 무엇인가?,2022,DGIST,무학과,학생부종합 – 고른기회
Q : DGIST에서 학업 계획은 어떻게 되는가?,2022,DGIST,무학과,학생부종합 – 고른기회
"Q : 고등학교 생활을 하며 가장 기억에 남는 활동이 있다면, 그 활동에 대한 소개와 얻은 점을 말해봐라.",2022,DGIST,무학과,학생부종합 – 고른기회
Q : 마지막으로 하고 싶은 말이 있다면 말해봐라.,2022,DGIST,무학과,학생부종합 – 고른기회
Q : 뉴런 간의 정보 전달에서 탈분극 재분극 과정을 친구들이 이해하기 쉽도록 설명해주었다고 하는데 어떻 게 설명하였죠?,2022,경북대,간호학과,학생부종합 – 고른기회
Q : 학생회 활동을 꾸준히 하였는데 특별한 이유가 있나요?̈̊,2022,경북대,간호학과,학생부종합 – 고른기회
Q : 친구들의 짐을 덜어주려 노력했다라고 적혀있는데 구체적으로 어떤 노력을 했나요?̈̊,2022,경북대,간호학과,학생부종합 – 고른기회
Q : 가장 인상 깊은 책으로 ‘웃음’을 꼽았는데 이유가 있나요?̊̈ 이 책이 본인에게 어떤 영향을 주었나요?̊̈,2022,경북대,간호학과,학생부종합 – 고른기회
Q : ‘코흐의 공리’가 무엇인가요?̊̈,2022,경북대,간호학과,학생부종합 – 고른기회
Q : 인산의 역할이 무엇인지 설명해보세요.,2022,경북대,간호학과,학생부종합 – 고른기회
"Q : 2학년 확률과 통계 시간에 정규분포에 대해서 배웠다고 나와 있는데, 정규분포를 표준화해야 하는 이유 를 예를 들어서 설명해보세요?",2022,경북대,경영학부,학종 - 지역인재전형
Q : 꿈이 뭔가요?,2022,경북대,경영학부,학종 - 지역인재전형
Q : 왜 경북대학교에 지원했나요? ‘경북대학교’이여야 하는 이유가 뭔지?,2022,경북대,경영학부,학종 - 지역인재전형
"Q : 독서활동에 정의와 관련된 책이 있던데, 기업은 자본주의 사회에서 생존하고 경쟁해야하는 것인데 정의 와 반대되는 것은 아닌지 어떻게 생각하는지 말해보세요.",2022,경북대,경영학부,학종 - 지역인재전형
"Q : 로렌츠 곡선에 대해 탐구했던데, 로렌츠 곡선이 무엇인지 구체적으로 설명해볼래요?",2022,경북대,경영학부,학종 - 지역인재전형
Q : y=x 그래프와 가까워질수록 뭘 나타낸다고요?,2022,경북대,경영학부,학종 - 지역인재전형
"Q : 베이즈 정리에 대해 자세히 설명해보고, 이 개념이 비즈니스에서 어떻게 적용될 수 있는지 이야기해보세요.",2022,경북대,경영학부,학종 - 지역인재전형
"Q : 1학년 때 사회적 기업에 관한 보고서를 작성했다고 나와있는데, 그 보고서 내용에 대해 자세히 설명해보세요.",2022,경북대,경영학부,학종 - 지역인재전형
"Q : 기업에서 과학기술 지식을 활용하는 데 윤리적인 태도가 중요하다는 걸 알게 되었다고 나와있는데, 이 부분에 대해 자세히 자신의 의견을 이야기 해보세요.",2022,경북대,경영학부,학종 - 지역인재전형
Q : 내가 (학생부) 읽어 보다가 이해가 안되는 부분이 있었는데요. (학생부 내용 읽어주심) 이게 무슨 말인지 설명 좀 해줄래요?,2022,경북대,경영학부,학종 - 지역인재전형
Q : 음.... 그런데 커피 소비가 높은 5개국을 뽑았으면 당연히 우리나라보다 부유한 국가일텐데 이들끼리 비교하면 당연히 우 리나라가 비싼 가격에 마시는 게 되지 않나요? 제가 궁금한 건 그거였어요.,2022,경북대,경영학부,학종 - 지역인재전형
"Q : 아. 네 괜찮아요, 잘했어요. (면접관 2) 학생은 꿈이 뭔가요?",2022,경북대,경영학부,학종 - 지역인재전형
Q : 학생부를 보니깐 martech? 이것에 대해 조사한 게 있네요. 뭔지 설명 좀 해줄래요?,2022,경북대,경영학부,학종 - 지역인재전형
Q : 그럼 그것에 대한 구체적인 예시를 들어볼래요?,2022,경북대,경영학부,학종 - 지역인재전형
Q : 학생은 보니깐 전교 석차가 나쁘지 않은 걸로 봐서 공부를 쫌 하는 편인 거 같은데 우리 학교에는 왜 지원했나요?,2022,경북대,경영학부,학종 - 지역인재전형
Q : AACSB가 뭔지 알아요?,2022,경북대,경영학부,학종 - 지역인재전형
Q : 진로가 역사학에서 회계사로 바뀌었는데 바뀐 이유는?,2022,경북대,경제통상학부,학종 - 지역인재전형
"Q : 최저임금 상승에 대한 찬성 입장과 반대 입장, 그리고 자신의 생각은?",2022,경북대,경제통상학부,학종 - 지역인재전형
Q : 최저임금 상승에 반대하는 자신의 입장에 조금 더 구체적인 근거는?,2022,경북대,경제통상학부,학종 - 지역인재전형
"Q : 1인 1역할에서 칠판 닦기를 하면서 힘들었던 점이 있었는지, 있었다면 그 부분을 어떻게 개선했는지 말 씀해보세요?",2022,경북대,경제통상학부,학종 - 지역인재전형
"Q : 기업의 사회적 책임과 이윤과의 관계에 관해 조사하였는데, 실제 사례를 하나 들고 본인의 입장을 이야 기 해 주세요?",2022,경북대,경제통상학부,학종 - 지역인재전형
Q : 국어 시간에 ‘국부론’과 ‘허생전’을 연관지어 보고서를 쓰셨는데 애담 스미스의 가치와 북학 사상이 어떻게 연계 되었는지요?,2022,경북대,경제통상학부,학종 - 지역인재전형
Q : ‘맨큐의 경제학’을 읽으셨다는데 내용이 고등학생 수준이 아닐텐데요?,2022,경북대,경제통상학부,학종 - 지역인재전형
Q : 파레토 최적이 뭔지 설명해 주시고 실례도 들어보세요?,2022,경북대,경제통상학부,학종 - 지역인재전형
Q : 학교활동 중 약자를 위해 노력한 경험을 설명해 주세요?,2022,경북대,경제통상학부,학종 - 지역인재전형
Q : 4차 산업혁명에서 기계공학의 역할은?,2022,경북대,기계공학부,학종 - 지역인재전형
Q : 커넥티드 카에 대해 조사했는데 과거와 어떤 점이 다른가?,2022,경북대,기계공학부,학종 - 지역인재전형
Q : 물리 수행평가 때 메추리알 실험을 했는데 여기서 충격량을 어떻게 줄였는가?,2022,경북대,기계공학부,학종 - 지역인재전형
Q : (꼬리질문) 충격량과 시간사이의 관계는?,2022,경북대,기계공학부,학종 - 지역인재전형
Q : (추가질문) 이산확률과 연속확률의 뜻과 예시를 말하여라.,2022,경북대,기계공학부,학종 - 지역인재전형
"Q : 학생부 자율, 진로 부분 내용에서 ‘기억력이 좋지 않다’는 문구가 있는데 이를 어떻게 대처하였는가?",2022,경북대,기계공학부,학종 - 지역인재전형
Q : 일반 물리학 내용 중 베르누이 방정식의 내용에 대해 말해보세요?,2022,경북대,기계공학부,학종 - 지역인재전형
Q : 이전 대답에서 언급한 베르누의 방정식의 속도와 압력의 관계를 학습한 물리학 관련 내용과 연관시켜서 설명한다면?,2022,경북대,기계공학부,학종 - 지역인재전형
"Q : 수평방향, 수직방향에서 물체의 움직임에 대해 말해보시오?",2022,경북대,기계공학부,학종 - 지역인재전형
Q : 본인이 생각하는 기계공학은?,2022,경북대,기계공학부,학종 - 지역인재전형
Q : 클라우드 슈밥의 4차 산업혁명을 읽고 느낀 점과 기계공학과 4차 산업혁명에 대해 설명하시오?,2022,경북대,기계공학부,학종 - 지역인재전형
"Q : 화학 관련 역량이 높다고 기재된 학생부 내용을 바탕으로 공유결합, 금속결합, 이온결합에 대해 물어봄.",2022,경북대,기계공학부,학종 - 지역인재전형
Q : 학생부에 기재된 푸리에 급수 관련 내용을 바탕으로 이에 대해 질문함.,2022,경북대,기계공학부,학종 - 지역인재전형
Q : 시간과 속도로 이루어진 그런 그래프가 있을 때 그것을 에너지로 변환하여 구한다면 어떻게 구하나요?,2022,경북대,기계공학부,학종 - 지역인재전형
Q : 확률밀도함수와 이산확률 분포에 대해서 설명해보세요?,2022,경북대,기계공학부,학종 - 지역인재전형
