사례번호,줄번호,내용,대입연도,대학명,모집단위,전형명
6204,200819,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200820,Q : 자기소개 한 번 해볼까요?,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200821,"A : 저는 연구에 목이 마른 학생이며, 평소에 새로운 지식을 탐구하는 것을 좋아합니다. 고등학교에서 활동",2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200822,을 진행해 보기는 하였으나 제 갈증을 채워주기에는 부족하여 GIST에서 꿈을 펼쳐 보고 싶습니다.,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200823,Q : 1학년 수학 시간에 힐베르트의 호텔 문제에 관해 탐구했다고 되어 있는데 이에 관해 설명해 보세요.,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200824,"A : 문제가 어떠한 내용인지 설명하고, 관련해서 무한의 농도에 대해 추가로 탐구했다고 설명했습니다.",2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200825,Q : 2학년 수학2 시간에 롤의 정리 관련 내용이 있는데 이에 관해 설명해 보세요. ,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200826,"A : 그 정의를 열린구간, 닫힌구간 등 용어를 써 가면서 자세하게 설명하고, 관련해서 평균값 정리의 이야기",2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200827,까지 꺼냈던 것 같습니다.,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200828,"Q : 양자 컴퓨터 관련 탐구를 했다고 되어 있는데, 큐비트에 관해 설명해 보세요.",2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200829,"A : 컴퓨터가 최소 연산 단위로 비트를 사용한다면, 양자 컴퓨터는 최소 연산 단위로 큐비트를 사용합니다. ",2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200830,"비트는 0,1중 하나의 상태만을 가질 수 있는 데 반해 큐비트는 중첩 등 현상에 의해 0과 1의 상태를 동",2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200831,시에 가질 수 있는 등을 이야기했습니다. ,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200832,Q : 중첩이 무엇인가요?,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200833,A : 중첩은 양자가 확률적으로 2개의 상태를 동시에 가지다가 관측 시 어떠한 한 상태로 결정되는 현상을 ,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200834,의미합니다. ,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200835,"Q : 양자 분야와 인공지능 분야에 관심이 많은 것 같은데, 둘 중 어떠한 분야에 더 관심이 있나요?",2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200836,"A : 활용도가 높은 것은 인공지능이지만, 양자 분야에 대해 애착을 좀 더 많이 가지고 있습니다.",2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200837,Q : 자신의 장단점이 무엇인지 말해보세요. ,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200838,"A : 장점으로는 어떤 공부든 즐기면서 할 수 있어서, 다양한 상황에서 학습 동기를 마련하기 쉽습니다. 단점",2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200839,"으로는 평소 걱정이 많아 체력 소모가 있다는 점을 이야기하고, 연구 쪽에서 철저하므로 승화시킬 수 ",2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200840,있다는 등의 개선 방안을 덧붙였습니다.,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200841,Q : 마지막으로 하고 싶은 말이 있나요?,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200842,A : 어릴 때는 단순히 연구자를 꿈꾸었을 뿐 능력이 부족했으나 지금은 능력을 갖추고 있습니다. 이곳에서 ,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200843,꿈을 펼치고 싶습니다.,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200844,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야 할 것 / 후배에게 당부하고 싶은 사항]",2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200845,"◈ 준비하긴 하였으나, 상당히 오래전 내용(1학년 수학)을 물은 점은 예상 외였습니다. 허점이 생기지 않도록 준비할 필요",2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200846,성이 있어 보입니다.,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200847,◈ 제 경우 내신이 좋아서 면접에서 크게 변별력 있는 질문을 하지는 않았던 것 같습니다. 다만 자신의 내신이 입결 기준,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6204,200848,으로 애매한 상황이라면 제 경우보다는 더 까다로운 질문이 들어올 수도 있을 것 같습니다.,2024,GIST,기초교육학부,학생부종합전형 학교장추천전형
6205,200849,2024대입 수시모집 면접 후기 [GIST 기초교육학부],2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200850,대 학/학과 ,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200851,GIST 기초교육학부,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200852,전 형 명,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200853,학생부종합 학교장추천전형,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200854,면 접 시 간,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200855,[면접위원 수],2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200856,10분 [면접위원 2명],2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200857,면 접 유 형,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200858,면 접 절 차 대기실 대기 - 면접 고사장 앞 대기 - 면접 - 퇴장,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200859,면 접 특 징,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200860,[ 유의사항],2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200861,◈ 15분 면접이라고 하였는데 타이머는 10분 정도도 안 되어 끝난 것 같음,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200862,◈ 왜 과학고 안 갔냐는 이상한(?) 질문이 있었음,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200863,◈ 소 대기실에서 전자기기 사용 가능 면접 보는 장소에서만 안 들고 있으면 됨,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200864,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200865,Q : (학업 관련 질문) 1학년 때 탐구한 내용인 중성자별과 블랙홀에 대한 설명해 주실 수 있나요?,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200866,A : 거성의 진화 과정에서 중력과 다른 힘 비교하면서 중성자별과 블랙홀까지 설명하고 사건의 지평선 설명함,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200867,Q : 수학2에서 극한에 대해 탐구하면서 로런츠 변환은 극한을 이용하여 해석했다 하였는데 설명해 주세요,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200868,A : 로런츠 인자 공식 설명 후 물체의 속력이 광속과 일치하면 분모가 0이 되어 수학적으로 설명할 수 없으,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200869,므로 물체의 속력은 빛의 속력을 넘을 수 없다고 설명함,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200870,Q : 되게 구체적이고 잘 알고 있네요. 학생부 내용 면접 준비했나요?,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200871,A : 당시 탐구할 때 구체적으로 탐구하여 기본적으로 알고 있던 내용이라 함,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200872,Q : 여기 학생이 일반고라고 적혀있는데 과학고 왜 안 갔어요? ,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200873,A : 중학교 때는 과학에 관심이 많지 않았고 고등학교에서 처음 읽은 책에서 물리 흥미 느끼고 과학 시작했,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200874,다고 함. 중학교 때 과학고가 뭔지도 몰랐다고 함.,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200875,Q : 입학하고 나서 앞으로의 계획은?,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200876,A : 1학년 때 화학과 생명과학을 공부해서 기초 쌓고 2학년부터 물리 공부해서 목표 이루려고 한다는 식으,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200877,로 연습했던 것과 유사하게 답함. 좀 길어서 끝부분은 컷 당하긴 했음.,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200878,Q : 목표가 무엇인가요? (아마 학생부는 원자력 쪽인데 자소서는 화학 위주로 적혀 나온 질문인 것 같음),2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200879,A : 목적은 원자 간의 상호작용을 분석해 사회에 긍정적으로 적용하는 것이라 하고 추가 설명함. ,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200880,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야 할 것 / 후배에게 당부하고 싶은 사항]",2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200881,◈ 일단 학생부 활동은 매우 잘 답변함. 직접적으로 자기소개서 내용을 묻지 않았음. 자소서를 잘 적은 덕이라 생각하긴 ,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200882,함. 자소서 잘 쓰는 게 중요할 것 같다는 생각이 들었음.,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200883,◈ 학추는 일반고만 쓰니까 그럴 수도 있지만 일반고라고 적혀있다고 하셨음. 다른 전형도 일반고와 과학곻는 구분되어 ,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200884,있는지 모르겠음,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200885,◈ 면접 시간이 15분이라고 하는데 15분 고정은 절대 아닌 것 같음. 면접 같은 시간에 들어간 3명 중 내가 2번째로 나온 ,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200886,"것 같음. 면접 끝나고 시간 확인했을 때 면접 시작한 지 12분 지났으니 10분 정도 걸린다고 생각함. 단, 마지막 학생",2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200887,은 15분 정도 한 것 같기도 함. ,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6205,200888,◈ 면접 분위기는 적당히 가벼움 편임.,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6206,200889,2024대입 수시모집 면접 후기 [GIST 기초교육학부],2024,GIST,기초교육학부,학생부종합 일반전형
6206,200890,대학/학과,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200891,GIST 기초교육학부,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200892,전 형 명,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200893,학생부종합 일반전형,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200894,면접시간,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200895,[면접위원 수] 10분 [면접위원 2명]면접유형,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200896,면접절차대기실 대기 - 면접 고사장 앞 대기 - 면접 - 퇴장,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200897,면 접 특 징,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200898,[유의사항],2024,GIST,기초교육학부,학생부종합 일반전형
6206,200899,"◈ 희망 학과를 물리학과로 제출하였더니 수학 교수님 1분, 물리 교수님 1분이 들어오심. ",2024,GIST,기초교육학부,학생부종합 일반전형
6206,200900,◈ 답변에 반응 잘해주시고 답을 못 구하면 힌트를 주시는 등 분위기가 좋았음.,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200901,◈ 성적이 그리 좋지 않은 데도 최초합인 것을 보면 면접이 나름 큰 비중을 차지하는 것 같음.,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200902,◈ 원래 서류 우수성에 따라 8분 면접과 15분 면접으로 나뉘었었는데 올해는 10분 면접으로 통일됨.,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200903,◈ 면접 시간이 지나서 알람이 울렸음에도 바로 알람을 끄고 면접을 5분 정도 더 진행하셨음.,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200904,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2024,GIST,기초교육학부,학생부종합 일반전형
6206,200905,Q : 수학에서 어떤 부분을 가장 좋아하세요?,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200906,"A : 수학을 3차원 공간에 적용하는 부분이 가장 재미있었습니다. 예를 들어 내적, 외적을 배우는 벡터 단원",2024,GIST,기초교육학부,학생부종합 일반전형
6206,200907,이랑 행렬 단원을 좋아합니다.,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200908,"Q : 아, 내적! 외적! 얘기가 나와서 말인데 내적이랑 외적이 뭔지 설명해 주실 수 있나요?",2024,GIST,기초교육학부,학생부종합 일반전형
6206,200909,Q : 혹시 외적은 왜 방향이 있을 까요?,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200910,Q : 돌림힘 공식이 뭐죠?,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200911,Q : 베르누이 정리 관련해서 활동했던데 혹시 무선 선풍기를 본 적이 있나요? (자기소개서에 베르누이 정리 ,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200912,관련된 활동 작성함.),2024,GIST,기초교육학부,학생부종합 일반전형
6206,200913,A : 어... 잘 모르겠어요.,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200914,Q : (무선 선풍기의 구조를 설명해 주심.),2024,GIST,기초교육학부,학생부종합 일반전형
6206,200915,A : (아무리 생각해도 바람이 나오지 않고 들어갈 거 같아서 고민을 오래 함.) 제가 아무리 생각해도 베르누,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200916,이 정리에 따라 공기가 회전하는 부분에 압력이 낮아지고 따라서 상대적으로 압력이 높은 주변에서 선,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200917,"풍기 안쪽으로 바람이 불 것 같은데, 왜 선풍기에서 바람이 나올 수 있는지 잘 모르겠습니다….",2024,GIST,기초교육학부,학생부종합 일반전형
6206,200918,Q : 아~~ 그게 맞아요! 선풍기 구조를 몰라서 헷갈릴 거 같네요~,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200919,Q : 보통 기초 학문을 하다가 융합 학문을 배우려고 하는데 학생 같은 경우에는 반대로 진로가 바꼈네요? ,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200920,이유가 있나요?,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200921,Q : 마지막으로 하고 싶은 말이나 질문 같은 거 있나요?,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200922,A : 마지막으로 어필하고 싶은 점이 있습니다! (대충 내가 성장하는 사람인 것을 어필함.),2024,GIST,기초교육학부,학생부종합 일반전형
6206,200923,Q : 네~ 수고하셨어요~,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200924,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야 할 것 / 후배에게 당부하고 싶은 사항]",2024,GIST,기초교육학부,학생부종합 일반전형
6206,200925,◈ 면접을 정말 씩씩하게 보았는데 교수님들께서 많이 웃으셨습니다. 자신감 있는 태도가 정말 중요한 것 같습니다.,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200926,"◈ 다른 학교의 서류 기반 면접과 달리 학생부 내의 질문보다는 수학, 과학의 기초 지식을 묻는 말이 많았습니다.",2024,GIST,기초교육학부,학생부종합 일반전형
6206,200927,◈ 수능 전 면접이라 면접을 준비하는 것이 부담스러울 수도 있는데 이럴 때는 생활기록부를 달달 외우는 것보다는 자기,2024,GIST,기초교육학부,학생부종합 일반전형
6206,200928,"소개서와 기본적인 수학, 과학 개념 복습을 중심으로 준비하는 것이 효율적일 것 같습니다.",2024,GIST,기초교육학부,학생부종합 일반전형
6207,200929,2024대입 수시모집 면접 후기 [GIST 기초교육학부],2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200930,대 학/학과 ,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200931,GIST(광주과학기술원) ,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200932,기초교육학부,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200933,전 형 명,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200934,학생부종합 학교장추천전형,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200935,면 접 시 간,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200936,[면접위원 수],2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200937,10분 [면접위원 2명],2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200938,면 접 유 형,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200939,면 접 절 차 대기실 대기 - 면접 고사장 앞 대기 - 면접 - 퇴장,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200940,면 접 특 징,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200941,[ 유의사항],2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200942,◈ 대기 시간이 정말 길다. 2시간 이상 걸릴 각오도 하고 가는 것이 좋다.,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200943,◈ 분위기를 편하게 해주셔서 압박 없이 수월하게 대답할 수 있다.,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200944,◈ 전자기기와 들고온 자료 등을 면접 직전까지 볼 수 있으니 들고 가는 것이 좋다.,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200945,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200946,Q : 지원해 주셔서 감사합니다. 보니까 학교 어때요? 좋은 거 같죠 여기 와보니까 기분이 어때요?,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200947,Q : 지스트에 왜 지원했는지 말해주세요.,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200948,Q : 사회적 소수자를 위한 기술은 어떤 예시가 있을까요?,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200949,Q : 어려운 것을 만나면 잘 아는 사람에게 물어보는 편인가요 혼자 해결할려고 하는 편인가요?,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200950,A : 저는 다른 사람에게 물어보기 전에 먼저 할 수 있는 것을 혼자 해보려고 하는 편입니다.,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200951,Q : 그런 사례에는 어떤 것이 있었나요?,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200952,Q : 로그의 유용성을 파악하고 특성에 관한 책을 읽었다고 하는 데 간단하게 어떤 특성이 있는지 설명해 주세요,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200953,A : 로그는 x값이 커질수록 증가량이 적어지는 성질이 있고 x값이 0에 가까울수록 음의 무한대로 발산...,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200954,Q : 그런 특성을 일상생활에서 발견할 수 있는 것에는 어떤 것이 있나요?,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200955,A : 수학1에서 웹사이트 버튼의 크기와 거리에 관한 섀넌 공식을 탐구한 내용을 말함,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200956,Q : 팀으로 했던 활동 중에서 가장 인상 깊었던 것은 어떤 것인가요?,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200957,A : 자율 주행 자동차를 제작한 2학년 동아리 활동 말함,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200958,Q : 그 자동차는 어느 정도 크기인가요?,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200959,Q : 팀의 리더로써 팀을 이끌었다고 하는데 리더로써 가장 중요한 덕목이 무엇인것 같나요?,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200960,A : 모둠 내에서 잘하는 학생과 실적이 떨어지는 학생이 있는데 모둠원들을 차별하지 않고 다같이...,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200961,Q : 그러면 잘하는 학생이 불만이 있지 않을까요?,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200962,Q : 마지막으로 지스트를 다른 학교에 비해서 더 원하는 이유는 무엇인가요?,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200963,Q : 네 수고하셨습니다. GIST 스탬프 투어가 있으니까 시간 되면 해보는 것도 좋을 거 같아요.,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200964,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야 할 것 / 후배에게 당부하고 싶은 사항]",2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200965,◈ 대답을 막히지 않고 바로바로 흘러갔다는 점은 잘한 점인 것 같다.,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200966,◈ 질문이 쉬워서 다행이었지만 주의 깊게 안 보았던 부분에서 질문을 하여 살짝 생각을 급하게 했었다.,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200967,"◈ 자신이 했던 활동에 관해서 내용보다 동기, 당위성 등을 잘 생각해 보고 지스트에 관한 내용을 열심히 보면 도움이 될 ",2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200968,것 같다.,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200969,"◈ 교과 질문을 안 해서 의외였지만, 안 한다고 단정할 순 없으니, 준비는 하는 것이 좋을 것 같다.",2024,GIST,기초교육학부,학생부종합 학교장추천전형
6207,200970,◈ 분위기가 편하니 많이 긴장하지 않아도 된다.,2024,GIST,기초교육학부,학생부종합 학교장추천전형
6208,200971,2024대입 수시모집 면접 후기 [GIST 기초교육학부],2024,GIST,기초교육학부,고른기회전형 기초교육학부
